Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.002513, 0.000000, -0.001256
0.255000, 0.003992, 0.000001, -0.001996
0.260000, 0.006111, 0.000001, -0.003055
0.265000, 0.009020, 0.000003, -0.004509
0.270000, 0.012856, 0.000006, -0.006425
0.275000, 0.017715, 0.000011, -0.008852
0.280000, 0.023637, 0.000020, -0.011808
0.285000, 0.030592, 0.000037, -0.015277
0.290000, 0.038475, 0.000065, -0.019205
0.295000, 0.047121, 0.000113, -0.023504
0.300000, 0.056320, 0.000192, -0.028064
0.305000, 0.065846, 0.000317, -0.032764
0.310000, 0.075483, 0.000513, -0.037485
0.315000, 0.085049, 0.000811, -0.042119
0.320000, 0.094408, 0.001255, -0.046576
0.325000, 0.103473, 0.001900, -0.050787
0.330000, 0.112207, 0.002815, -0.054696
0.335000, 0.120609, 0.004084, -0.058263
0.340000, 0.128703, 0.005804, -0.061450
0.345000, 0.136534, 0.008086, -0.064224
0.350000, 0.144153, 0.011049, -0.066552
0.355000, 0.151620, 0.014815, -0.068403
0.360000, 0.158999, 0.019508, -0.069746
0.365000, 0.166358, 0.025242, -0.070558
0.370000, 0.173765, 0.032123, -0.070821
0.375000, 0.181292, 0.040235, -0.070528
0.380000, 0.189004, 0.049646, -0.069679
0.385000, 0.196961, 0.060398, -0.068282
0.390000, 0.205213, 0.072511, -0.066351
0.395000, 0.213795, 0.085987, -0.063904
0.400000, 0.222727, 0.100804, -0.060962
0.405000, 0.232012, 0.116926, -0.057543
0.410000, 0.241644, 0.134302, -0.053671
0.415000, 0.251604, 0.152868, -0.049368
0.420000, 0.261868, 0.172548, -0.044660
0.425000, 0.272408, 0.193252, -0.039578
0.430000, 0.283200, 0.214876, -0.034162
0.435000, 0.293344, 0.237303, -0.028020
0.440000, 0.302624, 0.260401, -0.021111
0.445000, 0.312413, 0.284023, -0.014195
0.450000, 0.322753, 0.308012, -0.007371
0.455000, 0.333689, 0.332199, -0.000745
0.460000, 0.345270, 0.356415, +0.005572
0.465000, 0.357545, 0.380486, +0.011470
0.470000, 0.370567, 0.404250, +0.016841
0.475000, 0.384387, 0.427551, +0.021582
0.480000, 0.399054, 0.450254, +0.025600
0.485000, 0.414612, 0.472240, +0.028814
0.490000, 0.431097, 0.493414, +0.031159
0.495000, 0.448535, 0.513705, +0.032585
0.500000, 0.466936, 0.533064, +0.033064
0.505000, 0.486295, 0.551465, +0.032585
0.510000, 0.506586, 0.568903, +0.031159
0.515000, 0.527760, 0.585388, +0.028814
0.520000, 0.549746, 0.600946, +0.025600
0.525000, 0.572449, 0.615613, +0.021582
0.530000, 0.595750, 0.629433, +0.016841
0.535000, 0.619514, 0.642455, +0.011470
0.540000, 0.643585, 0.654730, +0.005572
0.545000, 0.667801, 0.666311, -0.000745
0.550000, 0.691988, 0.677247, -0.007371
0.555000, 0.715977, 0.687587, -0.014195
0.560000, 0.739599, 0.697376, -0.021111
0.565000, 0.762697, 0.706656, -0.028020
0.570000, 0.785124, 0.716800, -0.034162
0.575000, 0.806748, 0.727592, -0.039578
0.580000, 0.827452, 0.738132, -0.044660
0.585000, 0.847132, 0.748396, -0.049368
0.590000, 0.865698, 0.758356, -0.053671
0.595000, 0.883074, 0.767988, -0.057543
0.600000, 0.899196, 0.777273, -0.060962
0.605000, 0.914013, 0.786205, -0.063904
0.610000, 0.927489, 0.794787, -0.066351
0.615000, 0.939602, 0.803039, -0.068282
0.620000, 0.950354, 0.810996, -0.069679
0.625000, 0.959765, 0.818708, -0.070528
0.630000, 0.967877, 0.826235, -0.070821
0.635000, 0.974758, 0.833642, -0.070558
0.640000, 0.980492, 0.841001, -0.069746
0.645000, 0.985185, 0.848380, -0.068403
0.650000, 0.988951, 0.855847, -0.066552
0.655000, 0.991914, 0.863466, -0.064224
0.660000, 0.994196, 0.871297, -0.061450
0.665000, 0.995916, 0.879391, -0.058263
0.670000, 0.997185, 0.887793, -0.054696
0.675000, 0.998100, 0.896527, -0.050787
0.680000, 0.998745, 0.905592, -0.046576
0.685000, 0.999189, 0.914951, -0.042119
0.690000, 0.999487, 0.924517, -0.037485
0.695000, 0.999683, 0.934154, -0.032764
0.700000, 0.999808, 0.943680, -0.028064
0.705000, 0.999887, 0.952879, -0.023504
0.710000, 0.999935, 0.961525, -0.019205
0.715000, 0.999963, 0.969408, -0.015277
0.720000, 0.999980, 0.976363, -0.011808
0.725000, 0.999989, 0.982285, -0.008852
0.730000, 0.999994, 0.987144, -0.006425
0.735000, 0.999997, 0.990980, -0.004509
0.740000, 0.999999, 0.993889, -0.003055
0.745000, 0.999999, 0.996008, -0.001996
0.750000, 1.000000, 0.997487, -0.001256
