Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.001674, 0.000010, -0.000832, 0.000000, 0.151374, 0.166667
0.255000, 0.002747, 0.000020, -0.001363, 0.000000, 0.159119, 0.166667
0.260000, 0.004351, 0.000039, -0.002156, 0.000000, 0.166530, 0.166667
0.265000, 0.006660, 0.000073, -0.003293, 0.000000, 0.173533, 0.222222
0.270000, 0.009862, 0.000134, -0.004864, 0.000000, 0.180072, 0.222222
0.275000, 0.014147, 0.000238, -0.006954, 0.000000, 0.186100, 0.222222
0.280000, 0.019687, 0.000411, -0.009638, 0.000000, 0.191588, 0.222222
0.285000, 0.026616, 0.000691, -0.012962, 0.000000, 0.196523, 0.222222
0.290000, 0.035014, 0.001132, -0.016941, 0.000000, 0.200905, 0.222222
0.295000, 0.044890, 0.001804, -0.021543, 0.000000, 0.204751, 0.222222
0.300000, 0.056173, 0.002800, -0.026686, 0.055556, 0.208089, 0.222222
0.305000, 0.068713, 0.004238, -0.032237, 0.055556, 0.210957, 0.222222
0.310000, 0.082282, 0.006254, -0.038014, 0.055556, 0.213403, 0.222222
0.315000, 0.096587, 0.009005, -0.043791, 0.055556, 0.215481, 0.222222
0.320000, 0.111285, 0.012659, -0.049313, 0.055556, 0.217251, 0.222222
0.325000, 0.126006, 0.017386, -0.054310, 0.111111, 0.218774, 0.222222
0.330000, 0.140377, 0.023346, -0.058515, 0.166667, 0.220115, 0.222222
0.335000, 0.154050, 0.030675, -0.061687, 0.166667, 0.221338, 0.222222
0.340000, 0.166728, 0.039474, -0.063627, 0.222222, 0.222510, 0.222222
0.345000, 0.178193, 0.049793, -0.064200, 0.222222, 0.223695, 0.222222
0.350000, 0.188314, 0.061632, -0.063341, 0.222222, 0.224957, 0.222222
0.355000, 0.197061, 0.074934, -0.061064, 0.222222, 0.226357, 0.222222
0.360000, 0.204497, 0.089588, -0.057454, 0.222222, 0.227956, 0.222222
0.365000, 0.210765, 0.105441, -0.052662, 0.222222, 0.229807, 0.222222
0.370000, 0.216068, 0.122307, -0.046881, 0.222222, 0.231963, 0.222222
0.375000, 0.220647, 0.139982, -0.040333, 0.222222, 0.234466, 0.222222
0.380000, 0.224756, 0.158259, -0.033249, 0.222222, 0.237353, 0.222222
0.385000, 0.228640, 0.176941, -0.025850, 0.222222, 0.240650, 0.222222
0.390000, 0.232525, 0.195855, -0.018335, 0.222222, 0.244373, 0.222222
0.395000, 0.236600, 0.214858, -0.010871, 0.222222, 0.248528, 0.222222
0.400000, 0.241014, 0.233843, -0.003586, 0.222222, 0.253106, 0.222222
0.405000, 0.245875, 0.252741, +0.003433, 0.222222, 0.258090, 0.222222
0.410000, 0.251248, 0.271523, +0.010137, 0.222222, 0.263452, 0.222222
0.415000, 0.257160, 0.290187, +0.016514, 0.222222, 0.269159, 0.222222
0.420000, 0.263604, 0.308760, +0.022578, 0.222222, 0.275172, 0.277778
0.425000, 0.270547, 0.327281, +0.028367, 0.222222, 0.281452, 0.277778
0.430000, 0.277937, 0.345796, +0.033929, 0.277778, 0.287965, 0.277778
0.435000, 0.285712, 0.364342, +0.039315, 0.277778, 0.294684, 0.333333
0.440000, 0.293807, 0.382942, +0.044567, 0.333333, 0.301591, 0.333333
0.445000, 0.302164, 0.401596, +0.049716, 0.333333, 0.308686, 0.333333
0.450000, 0.310736, 0.420277, +0.054770, 0.333333, 0.315980, 0.333333
0.455000, 0.319495, 0.438929, +0.059717, 0.333333, 0.323503, 0.333333
0.460000, 0.328431, 0.457469, +0.064519, 0.333333, 0.331299, 0.333333
0.465000, 0.337556, 0.475794, +0.069119, 0.333333, 0.339424, 0.333333
0.470000, 0.346900, 0.493786, +0.073443, 0.333333, 0.347944, 0.333333
0.475000, 0.356506, 0.511319, +0.077406, 0.333333, 0.356930, 0.333333
0.480000, 0.366427, 0.528269, +0.080921, 0.333333, 0.366452, 0.333333
0.485000, 0.376715, 0.544522, +0.083904, 0.333333, 0.376575, 0.333333
0.490000, 0.387421, 0.559981, +0.086280, 0.333333, 0.387351, 0.333333
0.495000, 0.399053, 0.574568, +0.087757, 0.333333, 0.398822, 0.333333
0.500000, 0.411769, 0.588231, +0.088231, 0.388889, 0.411004, 0.388889
0.505000, 0.425432, 0.600947, +0.087757, 0.388889, 0.423897, 0.388889
0.510000, 0.440019, 0.612579, +0.086280, 0.388889, 0.437474, 0.388889
0.515000, 0.455478, 0.623285, +0.083904, 0.444444, 0.451688, 0.444444
0.520000, 0.471731, 0.633573, +0.080921, 0.444444, 0.466469, 0.444444
0.525000, 0.488681, 0.643494, +0.077406, 0.444444, 0.481728, 0.444444
0.530000, 0.506214, 0.653100, +0.073443, 0.444444, 0.497362, 0.444444
0.535000, 0.524206, 0.662444, +0.069119, 0.555556, 0.513257, 0.444444
0.540000, 0.542531, 0.671569, +0.064519, 0.611111, 0.529294, 0.555556
0.545000, 0.561071, 0.680505, +0.059717, 0.611111, 0.545354, 0.611111
0.550000, 0.579723, 0.689264, +0.054770, 0.611111, 0.561325, 0.611111
0.555000, 0.598404, 0.697836, +0.049716, 0.611111, 0.577104, 0.611111
0.560000, 0.617058, 0.706193, +0.044567, 0.611111, 0.592604, 0.611111
0.565000, 0.635658, 0.714288, +0.039315, 0.666667, 0.607755, 0.611111
0.570000, 0.654204, 0.722063, +0.033929, 0.666667, 0.622508, 0.611111
0.575000, 0.672719, 0.729453, +0.028367, 0.722222, 0.636837, 0.666667
0.580000, 0.691240, 0.736396, +0.022578, 0.722222, 0.650736, 0.666667
0.585000, 0.709813, 0.742840, +0.016514, 0.722222, 0.664221, 0.722222
0.590000, 0.728477, 0.748752, +0.010137, 0.722222, 0.677323, 0.722222
0.595000, 0.747259, 0.754125, +0.003433, 0.722222, 0.690088, 0.722222
0.600000, 0.766157, 0.758986, -0.003586, 0.722222, 0.702574, 0.722222
0.605000, 0.785142, 0.763400, -0.010871, 0.722222, 0.714840, 0.722222
0.610000, 0.804145, 0.767475, -0.018335, 0.833333, 0.726948, 0.722222
0.615000, 0.823059, 0.771360, -0.025850, 0.888889, 0.738953, 0.722222
0.620000, 0.841741, 0.775244, -0.033249, 0.888889, 0.750904, 0.722222
0.625000, 0.860018, 0.779353, -0.040333, 0.888889, 0.762836, 0.722222
0.630000, 0.877693, 0.783932, -0.046881, 0.888889, 0.774772, 0.722222
0.635000, 0.894559, 0.789235, -0.052662, 0.888889, 0.786718, 0.722222
0.640000, 0.910412, 0.795503, -0.057454, 0.944444, 0.798667, 0.722222
0.645000, 0.925066, 0.802939, -0.061064, 1.000000, 0.810600, 0.888889
0.650000, 0.938368, 0.811686, -0.063341, 1.000000, 0.822485, 0.888889
0.655000, 0.950207, 0.821807, -0.064200, 1.000000, 0.834282, 0.888889
0.660000, 0.960526, 0.833272, -0.063627, 1.000000, 0.845945, 0.888889
0.665000, 0.969325, 0.845950, -0.061687, 1.000000, 0.857424, 0.888889
0.670000, 0.976654, 0.859623, -0.058515, 1.000000, 0.868670, 0.888889
0.675000, 0.982614, 0.873994, -0.054310, 1.000000, 0.879632, 0.888889
