DISTRICT,VPI,TWO-PARTY
CD 1,0.652999,294083
CD 2,0.556070,366984
CD 3,0.445690,309092
CD 4,0.353657,286834
CD 5,0.328767,281714
CD 6,0.460416,277311
CD 7,0.509206,286964
