Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000548, 0.000000, -0.000274
0.255000, 0.000955, 0.000000, -0.000478
0.260000, 0.001609, 0.000000, -0.000804
0.265000, 0.002615, 0.000001, -0.001307
0.270000, 0.004106, 0.000002, -0.002052
0.275000, 0.006229, 0.000004, -0.003113
0.280000, 0.009137, 0.000007, -0.004565
0.285000, 0.012966, 0.000013, -0.006477
0.290000, 0.017816, 0.000023, -0.008897
0.295000, 0.023725, 0.000042, -0.011842
0.300000, 0.030648, 0.000073, -0.015288
0.305000, 0.038454, 0.000125, -0.019165
0.310000, 0.046926, 0.000211, -0.023358
0.315000, 0.055779, 0.000347, -0.027716
0.320000, 0.064699, 0.000559, -0.032070
0.325000, 0.073377, 0.000882, -0.036247
0.330000, 0.081549, 0.001366, -0.040091
0.335000, 0.089031, 0.002073, -0.043479
0.340000, 0.095736, 0.003085, -0.046325
0.345000, 0.101676, 0.004505, -0.048586
0.350000, 0.106954, 0.006454, -0.050250
0.355000, 0.111739, 0.009079, -0.051330
0.360000, 0.116236, 0.012544, -0.051846
0.365000, 0.120662, 0.017034, -0.051814
0.370000, 0.125213, 0.022743, -0.051235
0.375000, 0.130049, 0.029874, -0.050088
0.380000, 0.135281, 0.038628, -0.048326
0.385000, 0.140961, 0.049196, -0.045882
0.390000, 0.147087, 0.061753, -0.042667
0.395000, 0.153609, 0.076445, -0.038582
0.400000, 0.160434, 0.093386, -0.033524
0.405000, 0.167444, 0.112646, -0.027399
0.410000, 0.174509, 0.134253, -0.020128
0.415000, 0.181500, 0.158180, -0.011660
0.420000, 0.188304, 0.184349, -0.001978
0.425000, 0.194840, 0.212626, +0.008893
0.430000, 0.201062, 0.242821, +0.020879
0.435000, 0.206972, 0.274690, +0.033859
0.440000, 0.212615, 0.307936, +0.047661
0.445000, 0.218083, 0.342218, +0.062068
0.450000, 0.223509, 0.377154, +0.076823
0.455000, 0.229059, 0.412334, +0.091638
0.460000, 0.234923, 0.447331, +0.106204
0.465000, 0.241308, 0.481716, +0.120204
0.470000, 0.248427, 0.515075, +0.133324
0.475000, 0.256488, 0.547021, +0.145266
0.480000, 0.265688, 0.577211, +0.155761
0.485000, 0.276204, 0.605361, +0.164578
0.490000, 0.289640, 0.631250, +0.170805
0.495000, 0.305747, 0.654731, +0.174492
0.500000, 0.324268, 0.675732, +0.175732
0.505000, 0.345269, 0.694253, +0.174492
0.510000, 0.368750, 0.710360, +0.170805
0.515000, 0.394639, 0.723796, +0.164578
0.520000, 0.422789, 0.734312, +0.155761
0.525000, 0.452979, 0.743512, +0.145266
0.530000, 0.484925, 0.751573, +0.133324
0.535000, 0.518284, 0.758692, +0.120204
0.540000, 0.552669, 0.765077, +0.106204
0.545000, 0.587666, 0.770941, +0.091638
0.550000, 0.622846, 0.776491, +0.076823
0.555000, 0.657782, 0.781917, +0.062068
0.560000, 0.692064, 0.787385, +0.047661
0.565000, 0.725310, 0.793028, +0.033859
0.570000, 0.757179, 0.798938, +0.020879
0.575000, 0.787374, 0.805160, +0.008893
0.580000, 0.815651, 0.811696, -0.001978
0.585000, 0.841820, 0.818500, -0.011660
0.590000, 0.865747, 0.825491, -0.020128
0.595000, 0.887354, 0.832556, -0.027399
0.600000, 0.906614, 0.839566, -0.033524
0.605000, 0.923555, 0.846391, -0.038582
0.610000, 0.938247, 0.852913, -0.042667
0.615000, 0.950804, 0.859039, -0.045882
0.620000, 0.961372, 0.864719, -0.048326
0.625000, 0.970126, 0.869951, -0.050088
0.630000, 0.977257, 0.874787, -0.051235
0.635000, 0.982966, 0.879338, -0.051814
0.640000, 0.987456, 0.883764, -0.051846
0.645000, 0.990921, 0.888261, -0.051330
0.650000, 0.993546, 0.893046, -0.050250
0.655000, 0.995495, 0.898324, -0.048586
0.660000, 0.996915, 0.904264, -0.046325
0.665000, 0.997927, 0.910969, -0.043479
0.670000, 0.998634, 0.918451, -0.040091
0.675000, 0.999118, 0.926623, -0.036247
0.680000, 0.999441, 0.935301, -0.032070
0.685000, 0.999653, 0.944221, -0.027716
0.690000, 0.999789, 0.953074, -0.023358
0.695000, 0.999875, 0.961546, -0.019165
0.700000, 0.999927, 0.969352, -0.015288
0.705000, 0.999958, 0.976275, -0.011842
0.710000, 0.999977, 0.982184, -0.008897
0.715000, 0.999987, 0.987034, -0.006477
0.720000, 0.999993, 0.990863, -0.004565
0.725000, 0.999996, 0.993771, -0.003113
0.730000, 0.999998, 0.995894, -0.002052
0.735000, 0.999999, 0.997385, -0.001307
0.740000, 1.000000, 0.998391, -0.000804
0.745000, 1.000000, 0.999045, -0.000478
0.750000, 1.000000, 0.999452, -0.000274
