DISTRICT,VPI,TWO-PARTY
CD 1,0.366931,191240
CD 2,0.414852,198963
CD 3,0.447962,209445
CD 4,0.456976,182256
CD 5,0.600557,196596
CD 6,0.458800,208286
CD 7,0.447995,197562
CD 8,0.411525,223104
CD 9,0.771635,202434
