Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000001, 0.000002, +0.000001, 0.000000, 0.002669, 0.000000
0.255000, 0.000002, 0.000005, +0.000001, 0.000000, 0.003599, 0.000000
0.260000, 0.000004, 0.000010, +0.000003, 0.000000, 0.004786, 0.000000
0.265000, 0.000007, 0.000019, +0.000006, 0.000000, 0.006278, 0.000000
0.270000, 0.000014, 0.000036, +0.000011, 0.000000, 0.008125, 0.000000
0.275000, 0.000027, 0.000067, +0.000020, 0.000000, 0.010376, 0.000000
0.280000, 0.000050, 0.000121, +0.000036, 0.000000, 0.013076, 0.000000
0.285000, 0.000089, 0.000214, +0.000063, 0.000000, 0.016267, 0.000000
0.290000, 0.000155, 0.000369, +0.000107, 0.000000, 0.019979, 0.000000
0.295000, 0.000264, 0.000619, +0.000177, 0.000000, 0.024233, 0.000000
0.300000, 0.000438, 0.001013, +0.000287, 0.000000, 0.029032, 0.000000
0.305000, 0.000711, 0.001617, +0.000453, 0.000000, 0.034366, 0.000000
0.310000, 0.001127, 0.002522, +0.000697, 0.000000, 0.040208, 0.000000
0.315000, 0.001743, 0.003838, +0.001047, 0.000000, 0.046513, 0.000000
0.320000, 0.002634, 0.005705, +0.001536, 0.000000, 0.053220, 0.000000
0.325000, 0.003889, 0.008286, +0.002198, 0.000000, 0.060259, 0.000000
0.330000, 0.005612, 0.011761, +0.003074, 0.000000, 0.067551, 0.000000
0.335000, 0.007918, 0.016322, +0.004202, 0.000000, 0.075014, 0.142857
0.340000, 0.010926, 0.022157, +0.005616, 0.000000, 0.082569, 0.142857
0.345000, 0.014754, 0.029437, +0.007342, 0.000000, 0.090147, 0.142857
0.350000, 0.019507, 0.038296, +0.009394, 0.000000, 0.097696, 0.142857
0.355000, 0.025268, 0.048813, +0.011773, 0.000000, 0.105182, 0.142857
0.360000, 0.032089, 0.061002, +0.014456, 0.000000, 0.112595, 0.142857
0.365000, 0.039985, 0.074796, +0.017406, 0.000000, 0.119953, 0.142857
0.370000, 0.048929, 0.090049, +0.020560, 0.000000, 0.127300, 0.142857
0.375000, 0.058861, 0.106540, +0.023840, 0.000000, 0.134703, 0.142857
0.380000, 0.069686, 0.123987, +0.027151, 0.000000, 0.142252, 0.142857
0.385000, 0.081294, 0.142069, +0.030388, 0.142857, 0.150053, 0.142857
0.390000, 0.093571, 0.160450, +0.033440, 0.142857, 0.158220, 0.142857
0.395000, 0.106414, 0.178811, +0.036198, 0.142857, 0.166871, 0.142857
0.400000, 0.119748, 0.196869, +0.038560, 0.142857, 0.176119, 0.142857
0.405000, 0.133529, 0.214405, +0.040438, 0.142857, 0.186061, 0.142857
0.410000, 0.147752, 0.231275, +0.041762, 0.142857, 0.196779, 0.142857
0.415000, 0.162448, 0.247419, +0.042486, 0.142857, 0.208329, 0.142857
0.420000, 0.177672, 0.262852, +0.042590, 0.142857, 0.220741, 0.142857
0.425000, 0.193497, 0.277664, +0.042083, 0.142857, 0.234016, 0.142857
0.430000, 0.209991, 0.291995, +0.041002, 0.142857, 0.248128, 0.142857
0.435000, 0.227210, 0.306019, +0.039404, 0.142857, 0.263027, 0.285714
0.440000, 0.245181, 0.319924, +0.037372, 0.142857, 0.278644, 0.285714
0.445000, 0.263897, 0.333891, +0.034997, 0.142857, 0.294894, 0.285714
0.450000, 0.283313, 0.346492, +0.031590, 0.285714, 0.311684, 0.285714
0.455000, 0.303347, 0.359440, +0.028046, 0.285714, 0.328920, 0.285714
0.460000, 0.323891, 0.373162, +0.024636, 0.285714, 0.346511, 0.428571
0.465000, 0.344810, 0.387668, +0.021429, 0.428571, 0.364371, 0.428571
0.470000, 0.365963, 0.402954, +0.018495, 0.428571, 0.382426, 0.428571
0.475000, 0.387205, 0.419004, +0.015900, 0.428571, 0.400612, 0.428571
0.480000, 0.408396, 0.435792, +0.013698, 0.428571, 0.418872, 0.428571
0.485000, 0.429413, 0.453287, +0.011937, 0.428571, 0.437157, 0.428571
0.490000, 0.450143, 0.471451, +0.010654, 0.428571, 0.455423, 0.428571
0.495000, 0.470494, 0.490243, +0.009874, 0.428571, 0.473624, 0.428571
0.500000, 0.490388, 0.509612, +0.009612, 0.428571, 0.491711, 0.428571
0.505000, 0.509757, 0.529506, +0.009874, 0.428571, 0.509631, 0.428571
0.510000, 0.528549, 0.549857, +0.010654, 0.571429, 0.527320, 0.571429
0.515000, 0.546713, 0.570587, +0.011937, 0.571429, 0.544713, 0.571429
0.520000, 0.564208, 0.591604, +0.013698, 0.571429, 0.561738, 0.571429
0.525000, 0.580996, 0.612795, +0.015900, 0.571429, 0.578323, 0.571429
0.530000, 0.597046, 0.634037, +0.018495, 0.571429, 0.594401, 0.571429
0.535000, 0.612332, 0.655190, +0.021429, 0.714286, 0.609916, 0.714286
0.540000, 0.626838, 0.676109, +0.024636, 0.714286, 0.624829, 0.714286
0.545000, 0.640560, 0.696653, +0.028046, 0.714286, 0.639119, 0.714286
0.550000, 0.653508, 0.716687, +0.031590, 0.714286, 0.652793, 0.714286
0.555000, 0.666109, 0.736103, +0.034997, 0.714286, 0.665884, 0.714286
0.560000, 0.680076, 0.754819, +0.037372, 0.714286, 0.678451, 0.714286
0.565000, 0.693981, 0.772790, +0.039404, 0.714286, 0.690576, 0.714286
0.570000, 0.708005, 0.790009, +0.041002, 0.714286, 0.702363, 0.714286
0.575000, 0.722336, 0.806503, +0.042083, 0.714286, 0.713929, 0.714286
0.580000, 0.737148, 0.822328, +0.042590, 0.714286, 0.725396, 0.714286
0.585000, 0.752581, 0.837552, +0.042486, 0.714286, 0.736886, 0.714286
0.590000, 0.768725, 0.852248, +0.041762, 0.714286, 0.748507, 0.714286
0.595000, 0.785595, 0.866471, +0.040438, 0.714286, 0.760354, 0.714286
0.600000, 0.803131, 0.880252, +0.038560, 0.714286, 0.772493, 0.714286
0.605000, 0.821189, 0.893586, +0.036198, 0.857143, 0.784963, 0.714286
0.610000, 0.839550, 0.906429, +0.033440, 0.857143, 0.797770, 0.714286
0.615000, 0.857931, 0.918706, +0.030388, 0.857143, 0.810886, 0.714286
0.620000, 0.876013, 0.930314, +0.027151, 0.857143, 0.824254, 0.857143
0.625000, 0.893460, 0.941139, +0.023840, 1.000000, 0.837784, 0.857143
0.630000, 0.909951, 0.951071, +0.020560, 1.000000, 0.851366, 0.857143
0.635000, 0.925204, 0.960015, +0.017406, 1.000000, 0.864872, 0.857143
0.640000, 0.938998, 0.967911, +0.014456, 1.000000, 0.878162, 0.857143
0.645000, 0.951187, 0.974732, +0.011773, 1.000000, 0.891098, 0.857143
0.650000, 0.961704, 0.980493, +0.009394, 1.000000, 0.903541, 1.000000
0.655000, 0.970563, 0.985246, +0.007342, 1.000000, 0.915367, 1.000000
0.660000, 0.977843, 0.989074, +0.005616, 1.000000, 0.926468, 1.000000
0.665000, 0.983678, 0.992082, +0.004202, 1.000000, 0.936757, 1.000000
0.670000, 0.988239, 0.994388, +0.003074, 1.000000, 0.946171, 1.000000
0.675000, 0.991714, 0.996111, +0.002198, 1.000000, 0.954672, 1.000000
0.680000, 0.994295, 0.997366, +0.001536, 1.000000, 0.962249, 1.000000
0.685000, 0.996162, 0.998257, +0.001047, 1.000000, 0.968911, 1.000000
0.690000, 0.997478, 0.998873, +0.000697, 1.000000, 0.974690, 1.000000
0.695000, 0.998383, 0.999289, +0.000453, 1.000000, 0.979635, 1.000000
0.700000, 0.998987, 0.999562, +0.000287, 1.000000, 0.983809, 1.000000
0.705000, 0.999381, 0.999736, +0.000177, 1.000000, 0.987283, 1.000000
0.710000, 0.999631, 0.999845, +0.000107, 1.000000, 0.990134, 1.000000
0.715000, 0.999786, 0.999911, +0.000063, 1.000000, 0.992442, 1.000000
0.720000, 0.999879, 0.999950, +0.000036, 1.000000, 0.994283, 1.000000
0.725000, 0.999933, 0.999973, +0.000020, 1.000000, 0.995731, 1.000000
0.730000, 0.999964, 0.999986, +0.000011, 1.000000, 0.996854, 1.000000
0.735000, 0.999981, 0.999993, +0.000006, 1.000000, 0.997711, 1.000000
0.740000, 0.999990, 0.999996, +0.000003, 1.000000, 0.998358, 1.000000
0.745000, 0.999995, 0.999998, +0.000001, 1.000000, 0.998837, 1.000000
0.750000, 0.999998, 0.999999, +0.000001, 1.000000, 0.999188, 1.000000
