DISTRICT,VPI,TWO-PARTY
CD 1,0.720799,316268
CD 2,0.620004,386116
CD 3,0.522074,318178
CD 4,0.438336,305256
CD 5,0.406315,292876
CD 6,0.545514,301396
CD 7,0.597716,301743
