Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000402, 0.000000, -0.000201, 0.000000, 0.075950, 0.142857
0.255000, 0.000718, 0.000000, -0.000359, 0.000000, 0.082998, 0.142857
0.260000, 0.001238, 0.000000, -0.000619, 0.000000, 0.089869, 0.142857
0.265000, 0.002063, 0.000000, -0.001032, 0.000000, 0.096463, 0.142857
0.270000, 0.003325, 0.000001, -0.001662, 0.000000, 0.102693, 0.142857
0.275000, 0.005181, 0.000001, -0.002590, 0.000000, 0.108488, 0.142857
0.280000, 0.007810, 0.000002, -0.003904, 0.000000, 0.113795, 0.142857
0.285000, 0.011397, 0.000004, -0.005697, 0.000000, 0.118581, 0.142857
0.290000, 0.016110, 0.000008, -0.008051, 0.000000, 0.122829, 0.142857
0.295000, 0.022072, 0.000014, -0.011029, 0.000000, 0.126541, 0.142857
0.300000, 0.029335, 0.000025, -0.014655, 0.000000, 0.129735, 0.142857
0.305000, 0.037855, 0.000045, -0.018905, 0.000000, 0.132441, 0.142857
0.310000, 0.047479, 0.000077, -0.023701, 0.000000, 0.134698, 0.142857
0.315000, 0.057947, 0.000132, -0.028908, 0.000000, 0.136550, 0.142857
0.320000, 0.068912, 0.000220, -0.034346, 0.000000, 0.138048, 0.142857
0.325000, 0.079971, 0.000360, -0.039806, 0.142857, 0.139241, 0.142857
0.330000, 0.090713, 0.000578, -0.045068, 0.142857, 0.140176, 0.142857
0.335000, 0.100761, 0.000911, -0.049925, 0.142857, 0.140898, 0.142857
0.340000, 0.109811, 0.001408, -0.054201, 0.142857, 0.141449, 0.142857
0.345000, 0.117662, 0.002137, -0.057763, 0.142857, 0.141863, 0.142857
0.350000, 0.124224, 0.003184, -0.060520, 0.142857, 0.142173, 0.142857
0.355000, 0.129507, 0.004658, -0.062424, 0.142857, 0.142406, 0.142857
0.360000, 0.133611, 0.006694, -0.063459, 0.142857, 0.142585, 0.142857
