DISTRICT,VPI,TWO-PARTY
CD 1,0.432388,274952
CD 2,0.398492,282432
CD 3,0.355994,262715
CD 4,0.383744,266266
CD 5,0.443782,270998
CD 6,0.707733,271211
CD 7,0.458025,268769
