DISTRICT,VPI,TWO-PARTY
CD 1,0.529685,114083
CD 2,0.509755,128911
CD 3,0.491869,118430
CD 4,0.549375,134775
CD 5,0.650520,152913
CD 6,0.492214,140181
CD 7,0.813964,99744
CD 8,0.510253,140940
CD 9,0.464759,140759
