Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.016221, 0.000003, -0.008109
0.255000, 0.022336, 0.000007, -0.011165
0.260000, 0.029623, 0.000013, -0.014805
0.265000, 0.037937, 0.000025, -0.018956
0.270000, 0.047045, 0.000046, -0.023500
0.275000, 0.056671, 0.000083, -0.028294
0.280000, 0.066539, 0.000146, -0.033196
0.285000, 0.076424, 0.000250, -0.038087
0.290000, 0.086187, 0.000419, -0.042884
0.295000, 0.095781, 0.000683, -0.047549
0.300000, 0.105246, 0.001086, -0.052080
0.305000, 0.114681, 0.001683, -0.056499
0.310000, 0.124215, 0.002547, -0.060834
0.315000, 0.133968, 0.003761, -0.065103
0.320000, 0.144032, 0.005424, -0.069304
0.325000, 0.154455, 0.007645, -0.073405
0.330000, 0.165233, 0.010537, -0.077348
0.335000, 0.176313, 0.014212, -0.081051
0.340000, 0.187607, 0.018771, -0.084418
0.345000, 0.198992, 0.024301, -0.087346
0.350000, 0.210330, 0.030864, -0.089733
0.355000, 0.221474, 0.038496, -0.091489
0.360000, 0.232277, 0.047203, -0.092537
0.365000, 0.242600, 0.056964, -0.092818
0.370000, 0.252321, 0.067738, -0.092292
0.375000, 0.261341, 0.079466, -0.090937
0.380000, 0.269588, 0.092084, -0.088752
0.385000, 0.277024, 0.105527, -0.085748
0.390000, 0.283646, 0.119742, -0.081952
0.395000, 0.289488, 0.134685, -0.077401
0.400000, 0.294614, 0.150330, -0.072142
0.405000, 0.299120, 0.166664, -0.066228
0.410000, 0.303124, 0.183688, -0.059718
0.415000, 0.306755, 0.201411, -0.052672
0.420000, 0.309896, 0.219842, -0.045027
0.425000, 0.312551, 0.238989, -0.036781
0.430000, 0.315474, 0.258847, -0.028313
0.435000, 0.318749, 0.279399, -0.019675
0.440000, 0.322469, 0.300602, -0.010933
0.445000, 0.326736, 0.322395, -0.002171
0.450000, 0.331658, 0.344684, +0.006513
0.455000, 0.337351, 0.367353, +0.015001
0.460000, 0.343933, 0.390257, +0.023162
0.465000, 0.351523, 0.413227, +0.030852
0.470000, 0.360234, 0.436077, +0.037922
0.475000, 0.370166, 0.458609, +0.044221
0.480000, 0.381406, 0.480619, +0.049607
0.485000, 0.394017, 0.501912, +0.053947
0.490000, 0.408034, 0.522300, +0.057133
0.495000, 0.423461, 0.541619, +0.059079
0.500000, 0.440267, 0.559733, +0.059733
0.505000, 0.458381, 0.576539, +0.059079
0.510000, 0.477700, 0.591966, +0.057133
0.515000, 0.498088, 0.605983, +0.053947
0.520000, 0.519381, 0.618594, +0.049607
0.525000, 0.541391, 0.629834, +0.044221
0.530000, 0.563923, 0.639766, +0.037922
0.535000, 0.586773, 0.648477, +0.030852
0.540000, 0.609743, 0.656067, +0.023162
0.545000, 0.632647, 0.662649, +0.015001
0.550000, 0.655316, 0.668342, +0.006513
0.555000, 0.677605, 0.673264, -0.002171
0.560000, 0.699398, 0.677531, -0.010933
0.565000, 0.720601, 0.681251, -0.019675
0.570000, 0.741153, 0.684526, -0.028313
0.575000, 0.761011, 0.687449, -0.036781
0.580000, 0.780158, 0.690104, -0.045027
0.585000, 0.798589, 0.693245, -0.052672
0.590000, 0.816312, 0.696876, -0.059718
0.595000, 0.833336, 0.700880, -0.066228
0.600000, 0.849670, 0.705386, -0.072142
0.605000, 0.865315, 0.710512, -0.077401
0.610000, 0.880258, 0.716354, -0.081952
0.615000, 0.894473, 0.722976, -0.085748
0.620000, 0.907916, 0.730412, -0.088752
0.625000, 0.920534, 0.738659, -0.090937
0.630000, 0.932262, 0.747679, -0.092292
0.635000, 0.943036, 0.757400, -0.092818
0.640000, 0.952797, 0.767723, -0.092537
0.645000, 0.961504, 0.778526, -0.091489
0.650000, 0.969136, 0.789670, -0.089733
0.655000, 0.975699, 0.801008, -0.087346
0.660000, 0.981229, 0.812393, -0.084418
0.665000, 0.985788, 0.823687, -0.081051
0.670000, 0.989463, 0.834767, -0.077348
0.675000, 0.992355, 0.845545, -0.073405
0.680000, 0.994576, 0.855968, -0.069304
0.685000, 0.996239, 0.866032, -0.065103
0.690000, 0.997453, 0.875785, -0.060834
0.695000, 0.998317, 0.885319, -0.056499
0.700000, 0.998914, 0.894754, -0.052080
0.705000, 0.999317, 0.904219, -0.047549
0.710000, 0.999581, 0.913813, -0.042884
0.715000, 0.999750, 0.923576, -0.038087
0.720000, 0.999854, 0.933461, -0.033196
0.725000, 0.999917, 0.943329, -0.028294
0.730000, 0.999954, 0.952955, -0.023500
0.735000, 0.999975, 0.962063, -0.018956
0.740000, 0.999987, 0.970377, -0.014805
0.745000, 0.999993, 0.977664, -0.011165
0.750000, 0.999997, 0.983779, -0.008109
