DISTRICT,VPI,TWO-PARTY
CD 1,0.349028,250180
CD 2,0.566162,209731
CD 3,0.543968,234504
CD 4,0.659559,183957
CD 5,0.546886,212926
CD 6,0.516694,204914
CD 7,0.671071,211399
CD 8,0.597167,245048
