DISTRICT,VPI,TWO-PARTY
CD 1,0.840275,278960
CD 2,0.913304,354043
CD 3,0.448524,298063
CD 4,0.438356,300741
CD 5,0.426158,279407
CD 6,0.505913,333743
CD 7,0.511908,353872
CD 8,0.516225,348323
CD 9,0.397640,273955
CD 10,0.406684,274428
CD 11,0.475428,282661
CD 12,0.461896,337041
CD 13,0.689149,304303
CD 14,0.716215,324484
CD 15,0.509299,295799
CD 16,0.474148,282633
CD 17,0.583013,271569
CD 18,0.456247,336483
