Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.026589, 0.000001, -0.013294
0.255000, 0.034756, 0.000002, -0.017377
0.260000, 0.043863, 0.000005, -0.021929
0.265000, 0.053622, 0.000009, -0.026807
0.270000, 0.063728, 0.000017, -0.031856
0.275000, 0.073912, 0.000032, -0.036940
0.280000, 0.083984, 0.000058, -0.041963
0.285000, 0.093856, 0.000102, -0.046877
0.290000, 0.103540, 0.000176, -0.051682
0.295000, 0.113122, 0.000297, -0.056412
0.300000, 0.122731, 0.000488, -0.061122
0.305000, 0.132510, 0.000784, -0.065863
0.310000, 0.142579, 0.001228, -0.070675
0.315000, 0.153022, 0.001881, -0.075571
0.320000, 0.163875, 0.002815, -0.080530
0.325000, 0.175118, 0.004120, -0.085499
0.330000, 0.186678, 0.005898, -0.090390
0.335000, 0.198437, 0.008265, -0.095086
0.340000, 0.210237, 0.011344, -0.099447
0.345000, 0.221896, 0.015259, -0.103318
0.350000, 0.233220, 0.020133, -0.106544
0.355000, 0.244019, 0.026073, -0.108973
0.360000, 0.254126, 0.033172, -0.110477
0.365000, 0.263406, 0.041499, -0.110953
0.370000, 0.271765, 0.051099, -0.110333
0.375000, 0.279161, 0.061990, -0.108586
0.380000, 0.285600, 0.074166, -0.105717
0.385000, 0.291132, 0.087604, -0.101764
0.390000, 0.295846, 0.102261, -0.096793
0.395000, 0.299858, 0.118089, -0.090885
0.400000, 0.303302, 0.135031, -0.084136
0.405000, 0.305357, 0.153028, -0.076164
0.410000, 0.307358, 0.172022, -0.067668
0.415000, 0.309432, 0.191952, -0.058740
0.420000, 0.311627, 0.212753, -0.049437
0.425000, 0.314001, 0.234355, -0.039823
0.430000, 0.316617, 0.256678, -0.029970
0.435000, 0.319548, 0.279631, -0.019958
0.440000, 0.322876, 0.303108, -0.009884
0.445000, 0.326691, 0.326984, +0.000146
0.450000, 0.331094, 0.351118, +0.010012
0.455000, 0.336194, 0.375355, +0.019581
0.460000, 0.342104, 0.399522, +0.028709
0.465000, 0.348943, 0.423438, +0.037248
0.470000, 0.356826, 0.446914, +0.045044
0.475000, 0.365866, 0.469761, +0.051948
0.480000, 0.376161, 0.491798, +0.057819
0.485000, 0.387796, 0.512856, +0.062530
0.490000, 0.400833, 0.532784, +0.065976
0.495000, 0.415305, 0.551457, +0.068076
0.500000, 0.431218, 0.568782, +0.068782
0.505000, 0.448543, 0.584695, +0.068076
0.510000, 0.467216, 0.599167, +0.065976
0.515000, 0.487144, 0.612204, +0.062530
0.520000, 0.508202, 0.623839, +0.057819
0.525000, 0.530239, 0.634134, +0.051948
0.530000, 0.553086, 0.643174, +0.045044
0.535000, 0.576562, 0.651057, +0.037248
0.540000, 0.600478, 0.657896, +0.028709
0.545000, 0.624645, 0.663806, +0.019581
0.550000, 0.648882, 0.668906, +0.010012
0.555000, 0.673016, 0.673309, +0.000146
0.560000, 0.696892, 0.677124, -0.009884
0.565000, 0.720369, 0.680452, -0.019958
0.570000, 0.743322, 0.683383, -0.029970
0.575000, 0.765645, 0.685999, -0.039823
0.580000, 0.787247, 0.688373, -0.049437
0.585000, 0.808048, 0.690568, -0.058740
0.590000, 0.827978, 0.692642, -0.067668
0.595000, 0.846972, 0.694643, -0.076164
0.600000, 0.864969, 0.696698, -0.084136
0.605000, 0.881911, 0.700142, -0.090885
0.610000, 0.897739, 0.704154, -0.096793
0.615000, 0.912396, 0.708868, -0.101764
0.620000, 0.925834, 0.714400, -0.105717
0.625000, 0.938010, 0.720839, -0.108586
0.630000, 0.948901, 0.728235, -0.110333
0.635000, 0.958501, 0.736594, -0.110953
0.640000, 0.966828, 0.745874, -0.110477
0.645000, 0.973927, 0.755981, -0.108973
0.650000, 0.979867, 0.766780, -0.106544
0.655000, 0.984741, 0.778104, -0.103318
0.660000, 0.988656, 0.789763, -0.099447
0.665000, 0.991735, 0.801563, -0.095086
0.670000, 0.994102, 0.813322, -0.090390
0.675000, 0.995880, 0.824882, -0.085499
0.680000, 0.997185, 0.836125, -0.080530
0.685000, 0.998119, 0.846978, -0.075571
0.690000, 0.998772, 0.857421, -0.070675
0.695000, 0.999216, 0.867490, -0.065863
0.700000, 0.999512, 0.877269, -0.061122
0.705000, 0.999703, 0.886878, -0.056412
0.710000, 0.999824, 0.896460, -0.051682
0.715000, 0.999898, 0.906144, -0.046877
0.720000, 0.999942, 0.916016, -0.041963
0.725000, 0.999968, 0.926088, -0.036940
0.730000, 0.999983, 0.936272, -0.031856
0.735000, 0.999991, 0.946378, -0.026807
0.740000, 0.999995, 0.956137, -0.021929
0.745000, 0.999998, 0.965244, -0.017377
0.750000, 0.999999, 0.973411, -0.013294
