Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000015, 0.000607, +0.000296
0.255000, 0.000029, 0.001040, +0.000506
0.260000, 0.000054, 0.001724, +0.000835
0.265000, 0.000100, 0.002765, +0.001333
0.270000, 0.000177, 0.004293, +0.002058
0.275000, 0.000307, 0.006459, +0.003076
0.280000, 0.000515, 0.009428, +0.004456
0.285000, 0.000843, 0.013365, +0.006261
0.290000, 0.001341, 0.018422, +0.008541
0.295000, 0.002076, 0.024722, +0.011323
0.300000, 0.003131, 0.032339, +0.014604
0.305000, 0.004603, 0.041291, +0.018344
0.310000, 0.006597, 0.051527, +0.022465
0.315000, 0.009226, 0.062933, +0.026853
0.320000, 0.012600, 0.075333, +0.031367
0.325000, 0.016817, 0.088508, +0.035845
0.330000, 0.021954, 0.102209, +0.040128
0.335000, 0.028062, 0.116186, +0.044062
0.340000, 0.035156, 0.130202, +0.047523
0.345000, 0.043220, 0.144059, +0.050420
0.350000, 0.052202, 0.157605, +0.052702
0.355000, 0.062029, 0.170746, +0.054359
0.360000, 0.072613, 0.183443, +0.055415
0.365000, 0.083866, 0.195704, +0.055919
0.370000, 0.095709, 0.207576, +0.055934
0.375000, 0.108085, 0.219129, +0.055522
0.380000, 0.120962, 0.230442, +0.054740
0.385000, 0.134337, 0.238574, +0.052119
0.390000, 0.148230, 0.245847, +0.048809
0.395000, 0.162680, 0.253346, +0.045333
0.400000, 0.177728, 0.261078, +0.041675
0.405000, 0.193413, 0.269050, +0.037819
0.410000, 0.209755, 0.277269, +0.033757
0.415000, 0.226751, 0.285737, +0.029493
0.420000, 0.244368, 0.294457, +0.025045
0.425000, 0.262540, 0.303433, +0.020447
0.430000, 0.281172, 0.312667, +0.015747
0.435000, 0.300147, 0.322161, +0.011007
0.440000, 0.319329, 0.331921, +0.006296
0.445000, 0.338577, 0.341952, +0.001688
0.450000, 0.357750, 0.352261, -0.002744
0.455000, 0.376717, 0.362858, -0.006929
0.460000, 0.395364, 0.373754, -0.010805
0.465000, 0.413597, 0.384962, -0.014317
0.470000, 0.431345, 0.396498, -0.017424
0.475000, 0.448560, 0.408379, -0.020090
0.480000, 0.465215, 0.420626, -0.022294
0.485000, 0.481300, 0.433261, -0.024020
0.490000, 0.496823, 0.446308, -0.025257
0.495000, 0.511798, 0.459795, -0.026001
0.500000, 0.526249, 0.473751, -0.026249
0.505000, 0.540205, 0.488202, -0.026001
0.510000, 0.553692, 0.503177, -0.025257
0.515000, 0.566739, 0.518700, -0.024020
0.520000, 0.579374, 0.534785, -0.022294
0.525000, 0.591621, 0.551440, -0.020090
0.530000, 0.603502, 0.568655, -0.017424
0.535000, 0.615038, 0.586403, -0.014317
0.540000, 0.626246, 0.604636, -0.010805
0.545000, 0.637142, 0.623283, -0.006929
0.550000, 0.647739, 0.642250, -0.002744
0.555000, 0.658048, 0.661423, +0.001688
0.560000, 0.668079, 0.680671, +0.006296
0.565000, 0.677839, 0.699853, +0.011007
0.570000, 0.687333, 0.718828, +0.015747
0.575000, 0.696567, 0.737460, +0.020447
0.580000, 0.705543, 0.755632, +0.025045
0.585000, 0.714263, 0.773249, +0.029493
0.590000, 0.722731, 0.790245, +0.033757
0.595000, 0.730950, 0.806587, +0.037819
0.600000, 0.738922, 0.822272, +0.041675
0.605000, 0.746654, 0.837320, +0.045333
0.610000, 0.754153, 0.851770, +0.048809
0.615000, 0.761426, 0.865663, +0.052119
0.620000, 0.769558, 0.879038, +0.054740
0.625000, 0.780871, 0.891915, +0.055522
0.630000, 0.792424, 0.904291, +0.055934
0.635000, 0.804296, 0.916134, +0.055919
0.640000, 0.816557, 0.927387, +0.055415
0.645000, 0.829254, 0.937971, +0.054359
0.650000, 0.842395, 0.947798, +0.052702
0.655000, 0.855941, 0.956780, +0.050420
0.660000, 0.869798, 0.964844, +0.047523
0.665000, 0.883814, 0.971938, +0.044062
0.670000, 0.897791, 0.978046, +0.040128
0.675000, 0.911492, 0.983183, +0.035845
0.680000, 0.924667, 0.987400, +0.031367
0.685000, 0.937067, 0.990774, +0.026853
0.690000, 0.948473, 0.993403, +0.022465
0.695000, 0.958709, 0.995397, +0.018344
0.700000, 0.967661, 0.996869, +0.014604
0.705000, 0.975278, 0.997924, +0.011323
0.710000, 0.981578, 0.998659, +0.008541
0.715000, 0.986635, 0.999157, +0.006261
0.720000, 0.990572, 0.999485, +0.004456
0.725000, 0.993541, 0.999693, +0.003076
0.730000, 0.995707, 0.999823, +0.002058
0.735000, 0.997235, 0.999900, +0.001333
0.740000, 0.998276, 0.999946, +0.000835
0.745000, 0.998960, 0.999971, +0.000506
0.750000, 0.999393, 0.999985, +0.000296
