DISTRICT,VPI,TWO-PARTY
CD 1,0.860167,249330
CD 2,0.865104,233014
CD 3,0.669355,163348
CD 4,0.849336,102508
CD 5,0.734254,180640
CD 6,0.549767,222538
CD 7,0.909707,210278
CD 8,0.642956,140640
CD 9,0.727104,206595
CD 10,0.661408,186770
CD 11,0.672590,181356
CD 12,0.606547,208147
CD 13,0.613864,213756
CD 14,0.553375,205156
CD 15,0.475605,219594
CD 16,0.575212,207991
CD 17,0.622621,197196
CD 18,0.559485,241295
