DISTRICT,VPI,TWO-PARTY
CD 1,0.391767,343549
CD 2,0.617680,300037
CD 3,0.612749,321448
CD 4,0.780138,317262
CD 5,0.659379,336497
CD 6,0.572644,307381
CD 7,0.772785,325757
CD 8,0.638520,337399
