DISTRICT,VPI,TWO-PARTY
CD 1,0.383948,271834
CD 2,0.347620,284248
CD 3,0.346543,260882
CD 4,0.402008,262598
CD 5,0.422990,266288
CD 6,0.652624,247832
CD 7,0.428156,273473
