Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000113, 0.000051, -0.000031
0.255000, 0.000209, 0.000096, -0.000056
0.260000, 0.000375, 0.000176, -0.000099
0.265000, 0.000650, 0.000311, -0.000170
0.270000, 0.001095, 0.000533, -0.000281
0.275000, 0.001788, 0.000889, -0.000450
0.280000, 0.002834, 0.001437, -0.000698
0.285000, 0.004361, 0.002260, -0.001051
0.290000, 0.006523, 0.003454, -0.001534
0.295000, 0.009486, 0.005137, -0.002174
0.300000, 0.013425, 0.007441, -0.002992
0.305000, 0.018507, 0.010507, -0.004000
0.310000, 0.024872, 0.014476, -0.005198
0.315000, 0.032615, 0.019483, -0.006566
0.320000, 0.041773, 0.025643, -0.008065
0.325000, 0.052309, 0.033046, -0.009631
0.330000, 0.064105, 0.041748, -0.011179
0.335000, 0.076969, 0.051767, -0.012601
0.340000, 0.090639, 0.063084, -0.013778
0.345000, 0.104803, 0.075641, -0.014581
0.350000, 0.119120, 0.089346, -0.014887
0.355000, 0.133249, 0.104074, -0.014587
0.360000, 0.146869, 0.119676, -0.013597
0.365000, 0.159712, 0.135981, -0.011866
0.370000, 0.171574, 0.152806, -0.009384
0.375000, 0.182333, 0.169959, -0.006187
0.380000, 0.191950, 0.187253, -0.002348
0.385000, 0.200468, 0.204509, +0.002020
0.390000, 0.208005, 0.221568, +0.006781
0.395000, 0.214738, 0.238298, +0.011780
0.400000, 0.220885, 0.254601, +0.016858
0.405000, 0.226689, 0.270417, +0.021864
0.410000, 0.232402, 0.285724, +0.026661
0.415000, 0.238267, 0.300539, +0.031136
0.420000, 0.244509, 0.314911, +0.035201
0.425000, 0.251323, 0.328918, +0.038798
0.430000, 0.258872, 0.342660, +0.041894
0.435000, 0.267282, 0.356246, +0.044482
0.440000, 0.276640, 0.369792, +0.046576
0.445000, 0.286997, 0.381540, +0.047272
0.450000, 0.298369, 0.393502, +0.047567
0.455000, 0.310740, 0.406116, +0.047688
0.460000, 0.324066, 0.419401, +0.047667
0.465000, 0.338279, 0.433362, +0.047542
0.470000, 0.353290, 0.447984, +0.047347
0.475000, 0.368996, 0.463231, +0.047117
0.480000, 0.385280, 0.479050, +0.046885
0.485000, 0.402016, 0.495369, +0.046676
0.490000, 0.419075, 0.512099, +0.046512
0.495000, 0.436323, 0.529138, +0.046408
0.500000, 0.453628, 0.546372, +0.046372
0.505000, 0.470862, 0.563677, +0.046408
0.510000, 0.487901, 0.580925, +0.046512
0.515000, 0.504631, 0.597984, +0.046676
0.520000, 0.520950, 0.614720, +0.046885
0.525000, 0.536769, 0.631004, +0.047117
0.530000, 0.552016, 0.646710, +0.047347
0.535000, 0.566638, 0.661721, +0.047542
0.540000, 0.580599, 0.675934, +0.047667
0.545000, 0.593884, 0.689260, +0.047688
0.550000, 0.606498, 0.701631, +0.047567
0.555000, 0.618460, 0.713003, +0.047272
0.560000, 0.630208, 0.723360, +0.046576
0.565000, 0.643754, 0.732718, +0.044482
0.570000, 0.657340, 0.741128, +0.041894
0.575000, 0.671082, 0.748677, +0.038798
0.580000, 0.685089, 0.755491, +0.035201
0.585000, 0.699461, 0.761733, +0.031136
0.590000, 0.714276, 0.767598, +0.026661
0.595000, 0.729583, 0.773311, +0.021864
0.600000, 0.745399, 0.779115, +0.016858
0.605000, 0.761702, 0.785262, +0.011780
0.610000, 0.778432, 0.791995, +0.006781
0.615000, 0.795491, 0.799532, +0.002020
0.620000, 0.812747, 0.808050, -0.002348
0.625000, 0.830041, 0.817667, -0.006187
0.630000, 0.847194, 0.828426, -0.009384
0.635000, 0.864019, 0.840288, -0.011866
0.640000, 0.880324, 0.853131, -0.013597
0.645000, 0.895926, 0.866751, -0.014587
0.650000, 0.910654, 0.880880, -0.014887
0.655000, 0.924359, 0.895197, -0.014581
0.660000, 0.936916, 0.909361, -0.013778
0.665000, 0.948233, 0.923031, -0.012601
0.670000, 0.958252, 0.935895, -0.011179
0.675000, 0.966954, 0.947691, -0.009631
0.680000, 0.974357, 0.958227, -0.008065
0.685000, 0.980517, 0.967385, -0.006566
0.690000, 0.985524, 0.975128, -0.005198
0.695000, 0.989493, 0.981493, -0.004000
0.700000, 0.992559, 0.986575, -0.002992
0.705000, 0.994863, 0.990514, -0.002174
0.710000, 0.996546, 0.993477, -0.001534
0.715000, 0.997740, 0.995639, -0.001051
0.720000, 0.998563, 0.997166, -0.000698
0.725000, 0.999111, 0.998212, -0.000450
0.730000, 0.999467, 0.998905, -0.000281
0.735000, 0.999689, 0.999350, -0.000170
0.740000, 0.999824, 0.999625, -0.000099
0.745000, 0.999904, 0.999791, -0.000056
0.750000, 0.999949, 0.999887, -0.000031
