Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.003297, 0.000000, -0.001648
0.255000, 0.005317, 0.000000, -0.002659
0.260000, 0.008253, 0.000000, -0.004126
0.265000, 0.012334, 0.000000, -0.006167
0.270000, 0.017764, 0.000000, -0.008882
0.275000, 0.024677, 0.000001, -0.012338
0.280000, 0.033099, 0.000001, -0.016549
0.285000, 0.042918, 0.000002, -0.021458
0.290000, 0.053874, 0.000004, -0.026935
0.295000, 0.065573, 0.000008, -0.032783
0.300000, 0.077526, 0.000014, -0.038756
0.305000, 0.089214, 0.000025, -0.044595
0.310000, 0.100151, 0.000044, -0.050053
0.315000, 0.109945, 0.000076, -0.054934
0.320000, 0.118338, 0.000130, -0.059104
0.325000, 0.125222, 0.000216, -0.062503
0.330000, 0.130626, 0.000354, -0.065136
0.335000, 0.134687, 0.000569, -0.067059
0.340000, 0.137610, 0.000898, -0.068356
0.345000, 0.139629, 0.001391, -0.069119
0.350000, 0.140970, 0.002116, -0.069427
0.355000, 0.141835, 0.003163, -0.069336
0.360000, 0.142389, 0.004644, -0.068872
0.365000, 0.142757, 0.006700, -0.068029
0.370000, 0.143035, 0.009500, -0.066768
0.375000, 0.143294, 0.013241, -0.065026
0.380000, 0.143587, 0.018148, -0.062719
0.385000, 0.143962, 0.024465, -0.059749
0.390000, 0.144467, 0.032448, -0.056010
0.395000, 0.145119, 0.042354, -0.051383
0.400000, 0.145987, 0.054427, -0.045780
0.405000, 0.147132, 0.068884, -0.039124
0.410000, 0.148624, 0.085894, -0.031365
0.415000, 0.150544, 0.105570, -0.022487
0.420000, 0.152983, 0.127951, -0.012516
0.425000, 0.156042, 0.152995, -0.001524
0.430000, 0.159833, 0.180575, +0.010371
0.435000, 0.164472, 0.210483, +0.023005
0.440000, 0.170086, 0.242432, +0.036173
0.445000, 0.176800, 0.276073, +0.049636
0.450000, 0.184744, 0.311010, +0.063133
0.455000, 0.194043, 0.346817, +0.076387
0.460000, 0.204819, 0.383058, +0.089119
0.465000, 0.217185, 0.419305, +0.101060
0.470000, 0.231245, 0.455156, +0.111956
0.475000, 0.247091, 0.490245, +0.121577
0.480000, 0.264801, 0.524250, +0.129724
0.485000, 0.284435, 0.556903, +0.136234
0.490000, 0.306035, 0.587987, +0.140976
0.495000, 0.329618, 0.617334, +0.143858
0.500000, 0.355175, 0.644825, +0.144825
0.505000, 0.382666, 0.670382, +0.143858
0.510000, 0.412013, 0.693965, +0.140976
0.515000, 0.443097, 0.715565, +0.136234
0.520000, 0.475750, 0.735199, +0.129724
0.525000, 0.509755, 0.752909, +0.121577
0.530000, 0.544844, 0.768755, +0.111956
0.535000, 0.580695, 0.782815, +0.101060
0.540000, 0.616942, 0.795181, +0.089119
0.545000, 0.653183, 0.805957, +0.076387
0.550000, 0.688990, 0.815256, +0.063133
0.555000, 0.723927, 0.823200, +0.049636
0.560000, 0.757568, 0.829914, +0.036173
0.565000, 0.789517, 0.835528, +0.023005
0.570000, 0.819425, 0.840167, +0.010371
0.575000, 0.847005, 0.843958, -0.001524
0.580000, 0.872049, 0.847017, -0.012516
0.585000, 0.894430, 0.849456, -0.022487
0.590000, 0.914106, 0.851376, -0.031365
0.595000, 0.931116, 0.852868, -0.039124
0.600000, 0.945573, 0.854013, -0.045780
0.605000, 0.957646, 0.854881, -0.051383
0.610000, 0.967552, 0.855533, -0.056010
0.615000, 0.975535, 0.856038, -0.059749
0.620000, 0.981852, 0.856413, -0.062719
0.625000, 0.986759, 0.856706, -0.065026
0.630000, 0.990500, 0.856965, -0.066768
0.635000, 0.993300, 0.857243, -0.068029
0.640000, 0.995356, 0.857611, -0.068872
0.645000, 0.996837, 0.858165, -0.069336
0.650000, 0.997884, 0.859030, -0.069427
0.655000, 0.998609, 0.860371, -0.069119
0.660000, 0.999102, 0.862390, -0.068356
0.665000, 0.999431, 0.865313, -0.067059
0.670000, 0.999646, 0.869374, -0.065136
0.675000, 0.999784, 0.874778, -0.062503
0.680000, 0.999870, 0.881662, -0.059104
0.685000, 0.999924, 0.890055, -0.054934
0.690000, 0.999956, 0.899849, -0.050053
0.695000, 0.999975, 0.910786, -0.044595
0.700000, 0.999986, 0.922474, -0.038756
0.705000, 0.999992, 0.934427, -0.032783
0.710000, 0.999996, 0.946126, -0.026935
0.715000, 0.999998, 0.957082, -0.021458
0.720000, 0.999999, 0.966901, -0.016549
0.725000, 0.999999, 0.975323, -0.012338
0.730000, 1.000000, 0.982236, -0.008882
0.735000, 1.000000, 0.987666, -0.006167
0.740000, 1.000000, 0.991747, -0.004126
0.745000, 1.000000, 0.994683, -0.002659
0.750000, 1.000000, 0.996703, -0.001648
