DISTRICT,VPI,TWO-PARTY
CD 1,0.343404,187099
CD 2,0.341287,208957
CD 3,0.308352,178778
CD 4,0.299355,185374
CD 5,0.385757,196404
CD 6,0.656537,183553
CD 7,0.406283,182031
