Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000001, 0.000075, +0.000037
0.255000, 0.000001, 0.000144, +0.000071
0.260000, 0.000003, 0.000267, +0.000132
0.265000, 0.000005, 0.000480, +0.000238
0.270000, 0.000010, 0.000839, +0.000414
0.275000, 0.000019, 0.001421, +0.000701
0.280000, 0.000034, 0.002337, +0.001151
0.285000, 0.000062, 0.003732, +0.001835
0.290000, 0.000109, 0.005787, +0.002839
0.295000, 0.000187, 0.008718, +0.004265
0.300000, 0.000315, 0.011208, +0.005447
0.305000, 0.000517, 0.013778, +0.006630
0.310000, 0.000830, 0.016796, +0.007983
0.315000, 0.001303, 0.020306, +0.009502
0.320000, 0.001998, 0.024351, +0.011176
0.325000, 0.002997, 0.028968, +0.012985
0.330000, 0.004399, 0.034190, +0.014895
0.335000, 0.006318, 0.040042, +0.016862
0.340000, 0.008883, 0.046541, +0.018829
0.345000, 0.012234, 0.053696, +0.020731
0.350000, 0.016508, 0.061505, +0.022498
0.355000, 0.021836, 0.069957, +0.024060
0.360000, 0.028329, 0.079033, +0.025352
0.365000, 0.036065, 0.088704, +0.026320
0.370000, 0.045082, 0.098939, +0.026929
0.375000, 0.055368, 0.109699, +0.027166
0.380000, 0.066858, 0.120948, +0.027045
0.385000, 0.079437, 0.132648, +0.026605
0.390000, 0.092944, 0.144770, +0.025913
0.395000, 0.107185, 0.157293, +0.025054
0.400000, 0.121949, 0.170204, +0.024127
0.405000, 0.137027, 0.183506, +0.023240
0.410000, 0.152225, 0.197215, +0.022495
0.415000, 0.167389, 0.211360, +0.021985
0.420000, 0.182410, 0.225983, +0.021786
0.425000, 0.197236, 0.241135, +0.021950
0.430000, 0.211870, 0.256875, +0.022503
0.435000, 0.226373, 0.273261, +0.023444
0.440000, 0.240847, 0.290346, +0.024750
0.445000, 0.255429, 0.308175, +0.026373
0.450000, 0.270275, 0.326773, +0.028249
0.455000, 0.285545, 0.346148, +0.030302
0.460000, 0.301387, 0.366280, +0.032447
0.465000, 0.317929, 0.387122, +0.034597
0.470000, 0.335267, 0.408596, +0.036665
0.475000, 0.353461, 0.430600, +0.038570
0.480000, 0.372530, 0.453004, +0.040237
0.485000, 0.392450, 0.475659, +0.041604
0.490000, 0.413162, 0.498400, +0.042619
0.495000, 0.434569, 0.521055, +0.043243
0.500000, 0.456546, 0.543454, +0.043454
0.505000, 0.478945, 0.565431, +0.043243
0.510000, 0.501600, 0.586838, +0.042619
0.515000, 0.524341, 0.607550, +0.041604
0.520000, 0.546996, 0.627470, +0.040237
0.525000, 0.569400, 0.646539, +0.038570
0.530000, 0.591404, 0.664733, +0.036665
0.535000, 0.612878, 0.682071, +0.034597
0.540000, 0.633720, 0.698613, +0.032447
0.545000, 0.653852, 0.714455, +0.030302
0.550000, 0.673227, 0.729725, +0.028249
0.555000, 0.691825, 0.744571, +0.026373
0.560000, 0.709654, 0.759153, +0.024750
0.565000, 0.726739, 0.773627, +0.023444
0.570000, 0.743125, 0.788130, +0.022503
0.575000, 0.758865, 0.802764, +0.021950
0.580000, 0.774017, 0.817590, +0.021786
0.585000, 0.788640, 0.832611, +0.021985
0.590000, 0.802785, 0.847775, +0.022495
0.595000, 0.816494, 0.862973, +0.023240
0.600000, 0.829796, 0.878051, +0.024127
0.605000, 0.842707, 0.892815, +0.025054
0.610000, 0.855230, 0.907056, +0.025913
0.615000, 0.867352, 0.920563, +0.026605
0.620000, 0.879052, 0.933142, +0.027045
0.625000, 0.890301, 0.944632, +0.027166
0.630000, 0.901061, 0.954918, +0.026929
0.635000, 0.911296, 0.963935, +0.026320
0.640000, 0.920967, 0.971671, +0.025352
0.645000, 0.930043, 0.978164, +0.024060
0.650000, 0.938495, 0.983492, +0.022498
0.655000, 0.946304, 0.987766, +0.020731
0.660000, 0.953459, 0.991117, +0.018829
0.665000, 0.959958, 0.993682, +0.016862
0.670000, 0.965810, 0.995601, +0.014895
0.675000, 0.971032, 0.997003, +0.012985
0.680000, 0.975649, 0.998002, +0.011176
0.685000, 0.979694, 0.998697, +0.009502
0.690000, 0.983204, 0.999170, +0.007983
0.695000, 0.986222, 0.999483, +0.006630
0.700000, 0.988792, 0.999685, +0.005447
0.705000, 0.991282, 0.999813, +0.004265
0.710000, 0.994213, 0.999891, +0.002839
0.715000, 0.996268, 0.999938, +0.001835
0.720000, 0.997663, 0.999966, +0.001151
0.725000, 0.998579, 0.999981, +0.000701
0.730000, 0.999161, 0.999990, +0.000414
0.735000, 0.999520, 0.999995, +0.000238
0.740000, 0.999733, 0.999997, +0.000132
0.745000, 0.999856, 0.999999, +0.000071
0.750000, 0.999925, 0.999999, +0.000037
