DISTRICT,VPI,TWO-PARTY
CD 1,0.859639,337640
CD 2,0.877111,321886
CD 3,0.675398,236694
CD 4,0.881029,170283
CD 5,0.761345,272730
CD 6,0.567355,320357
CD 7,0.920291,314113
CD 8,0.683625,224017
CD 9,0.753123,291622
CD 10,0.691902,267120
CD 11,0.697880,265928
CD 12,0.659152,301164
CD 13,0.677469,303741
CD 14,0.567459,300387
CD 15,0.577064,300892
CD 16,0.607137,295535
CD 17,0.692702,292729
CD 18,0.566738,319626
