DISTRICT,VPI,TWO-PARTY
CD 1,0.675004,197938
CD 2,0.378155,179220
CD 3,0.373967,186653
CD 4,0.684858,194363
CD 5,0.351331,211470
CD 6,0.365350,221054
CD 7,0.371410,219111
CD 8,0.381559,175708
CD 9,0.363253,203547
CD 10,0.383007,200584
CD 11,0.373815,225804
CD 12,0.732954,143496
CD 13,0.395108,236834
