Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.003895, 0.000000, -0.001947, 0.000000, 0.102929, 0.111111
0.255000, 0.005900, 0.000001, -0.002949, 0.000000, 0.104868, 0.111111
0.260000, 0.008601, 0.000002, -0.004300, 0.000000, 0.106704, 0.111111
0.265000, 0.012086, 0.000004, -0.006041, 0.000000, 0.108475, 0.111111
0.270000, 0.016396, 0.000007, -0.008194, 0.000000, 0.110221, 0.111111
0.275000, 0.021517, 0.000014, -0.010751, 0.000000, 0.111992, 0.111111
0.280000, 0.027373, 0.000027, -0.013673, 0.000000, 0.113842, 0.111111
0.285000, 0.033838, 0.000049, -0.016895, 0.055556, 0.115824, 0.111111
0.290000, 0.040751, 0.000088, -0.020331, 0.055556, 0.117993, 0.111111
0.295000, 0.047936, 0.000153, -0.023891, 0.055556, 0.120400, 0.111111
0.300000, 0.055228, 0.000262, -0.027483, 0.055556, 0.123090, 0.111111
0.305000, 0.062486, 0.000437, -0.031024, 0.055556, 0.126100, 0.111111
0.310000, 0.069601, 0.000714, -0.034444, 0.055556, 0.129455, 0.111111
0.315000, 0.076501, 0.001141, -0.037680, 0.055556, 0.133168, 0.111111
0.320000, 0.083147, 0.001784, -0.040682, 0.111111, 0.137240, 0.111111
0.325000, 0.089528, 0.002730, -0.043399, 0.111111, 0.141655, 0.111111
0.330000, 0.095660, 0.004093, -0.045783, 0.111111, 0.146382, 0.111111
0.335000, 0.101585, 0.006011, -0.047787, 0.111111, 0.151379, 0.111111
0.340000, 0.107369, 0.008652, -0.049358, 0.111111, 0.156589, 0.111111
0.345000, 0.113098, 0.012210, -0.050444, 0.111111, 0.161949, 0.166667
0.350000, 0.118871, 0.016902, -0.050984, 0.111111, 0.167387, 0.166667
0.355000, 0.124787, 0.022963, -0.050912, 0.111111, 0.172830, 0.166667
0.360000, 0.130936, 0.030633, -0.050151, 0.111111, 0.178205, 0.222222
0.365000, 0.137379, 0.040150, -0.048614, 0.111111, 0.183447, 0.222222
0.370000, 0.144143, 0.051733, -0.046205, 0.111111, 0.188497, 0.222222
0.375000, 0.151210, 0.065567, -0.042822, 0.111111, 0.193309, 0.222222
0.380000, 0.158522, 0.081794, -0.038364, 0.111111, 0.197849, 0.222222
0.385000, 0.165984, 0.100497, -0.032744, 0.166667, 0.202100, 0.222222
0.390000, 0.173479, 0.121693, -0.025893, 0.166667, 0.206059, 0.222222
0.395000, 0.180879, 0.145326, -0.017776, 0.222222, 0.209740, 0.222222
0.400000, 0.188063, 0.171267, -0.008398, 0.222222, 0.213168, 0.222222
0.405000, 0.194929, 0.199314, +0.002192, 0.222222, 0.216381, 0.222222
0.410000, 0.201407, 0.229198, +0.013896, 0.222222, 0.219425, 0.222222
0.415000, 0.207461, 0.260595, +0.026567, 0.222222, 0.222352, 0.222222
0.420000, 0.213095, 0.293134, +0.040020, 0.222222, 0.225219, 0.222222
0.425000, 0.218345, 0.326412, +0.054034, 0.222222, 0.228082, 0.222222
0.430000, 0.223277, 0.360009, +0.068366, 0.222222, 0.230998, 0.222222
0.435000, 0.227980, 0.393500, +0.082760, 0.222222, 0.234022, 0.222222
0.440000, 0.232551, 0.426474, +0.096961, 0.222222, 0.237204, 0.222222
0.445000, 0.237095, 0.458546, +0.110726, 0.222222, 0.240594, 0.222222
0.450000, 0.241713, 0.489369, +0.123828, 0.222222, 0.244241, 0.222222
0.455000, 0.246502, 0.518647, +0.136073, 0.222222, 0.248193, 0.222222
0.460000, 0.251549, 0.546139, +0.147295, 0.222222, 0.252501, 0.222222
0.465000, 0.256933, 0.571667, +0.157367, 0.222222, 0.257222, 0.277778
0.470000, 0.262727, 0.595116, +0.166194, 0.277778, 0.262421, 0.277778
0.475000, 0.268998, 0.616435, +0.173719, 0.277778, 0.268169, 0.277778
0.480000, 0.275810, 0.635631, +0.179910, 0.277778, 0.274550, 0.277778
0.485000, 0.283227, 0.652761, +0.184767, 0.277778, 0.281658, 0.277778
0.490000, 0.291313, 0.667929, +0.188308, 0.277778, 0.289595, 0.277778
0.495000, 0.300134, 0.679764, +0.189815, 0.277778, 0.298471, 0.277778
0.500000, 0.309754, 0.690246, +0.190246, 0.277778, 0.308398, 0.277778
0.505000, 0.320236, 0.699866, +0.189815, 0.277778, 0.319490, 0.277778
0.510000, 0.332071, 0.708687, +0.188308, 0.277778, 0.331850, 0.277778
0.515000, 0.347239, 0.716773, +0.184767, 0.277778, 0.345573, 0.277778
0.520000, 0.364369, 0.724190, +0.179910, 0.277778, 0.360734, 0.277778
0.525000, 0.383565, 0.731002, +0.173719, 0.277778, 0.377384, 0.277778
0.530000, 0.404884, 0.737273, +0.166194, 0.277778, 0.395545, 0.277778
0.535000, 0.428333, 0.743067, +0.157367, 0.333333, 0.415210, 0.333333
0.540000, 0.453861, 0.748451, +0.147295, 0.388889, 0.436333, 0.388889
0.545000, 0.481353, 0.753498, +0.136073, 0.444444, 0.458835, 0.388889
0.550000, 0.510631, 0.758287, +0.123828, 0.500000, 0.482601, 0.444444
0.555000, 0.541454, 0.762905, +0.110726, 0.500000, 0.507485, 0.500000
0.560000, 0.573526, 0.767449, +0.096961, 0.500000, 0.533309, 0.500000
0.565000, 0.606500, 0.772020, +0.082760, 0.555556, 0.559874, 0.500000
0.570000, 0.639991, 0.776723, +0.068366, 0.666667, 0.586961, 0.555556
0.575000, 0.673588, 0.781655, +0.054034, 0.722222, 0.614342, 0.555556
0.580000, 0.706866, 0.786905, +0.040020, 0.833333, 0.641781, 0.666667
0.585000, 0.739405, 0.792539, +0.026567, 0.833333, 0.669046, 0.722222
0.590000, 0.770802, 0.798593, +0.013896, 0.833333, 0.695914, 0.722222
0.595000, 0.800686, 0.805071, +0.002192, 0.833333, 0.722172, 0.833333
0.600000, 0.828733, 0.811937, -0.008398, 0.888889, 0.747628, 0.833333
0.605000, 0.854674, 0.819121, -0.017776, 0.944444, 0.772110, 0.833333
