DISTRICT,VPI,TWO-PARTY
CD 1,0.419577,255842
CD 2,0.625129,213214
CD 3,0.610803,232398
CD 4,0.749124,205797
CD 5,0.647041,225043
CD 6,0.532470,193893
CD 7,0.724286,218425
CD 8,0.613719,234685
