Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000712, 0.000000, -0.000356, 0.000000, 0.061872, 0.062500
0.255000, 0.001196, 0.000000, -0.000598, 0.000000, 0.063677, 0.062500
0.260000, 0.001935, 0.000001, -0.000967, 0.000000, 0.065601, 0.062500
0.265000, 0.003019, 0.000002, -0.001509, 0.000000, 0.067715, 0.062500
0.270000, 0.004545, 0.000004, -0.002271, 0.000000, 0.070098, 0.062500
0.275000, 0.006609, 0.000007, -0.003301, 0.000000, 0.072822, 0.062500
0.280000, 0.009290, 0.000013, -0.004639, 0.000000, 0.075961, 0.062500
0.285000, 0.012639, 0.000023, -0.006308, 0.000000, 0.079580, 0.062500
0.290000, 0.016664, 0.000041, -0.008311, 0.000000, 0.083737, 0.062500
0.295000, 0.021329, 0.000072, -0.010628, 0.000000, 0.088474, 0.062500
0.300000, 0.026551, 0.000124, -0.013214, 0.000000, 0.093820, 0.062500
0.305000, 0.032218, 0.000207, -0.016006, 0.000000, 0.099786, 0.062500
0.310000, 0.038209, 0.000338, -0.018935, 0.062500, 0.106362, 0.062500
0.315000, 0.044416, 0.000542, -0.021937, 0.062500, 0.113516, 0.062500
0.320000, 0.050771, 0.000849, -0.024961, 0.062500, 0.121197, 0.062500
0.325000, 0.057264, 0.001304, -0.027980, 0.062500, 0.129331, 0.125000
0.330000, 0.063947, 0.001963, -0.030992, 0.062500, 0.137826, 0.125000
0.335000, 0.070926, 0.002895, -0.034015, 0.062500, 0.146577, 0.125000
0.340000, 0.078343, 0.004189, -0.037077, 0.062500, 0.155465, 0.125000
0.345000, 0.086348, 0.005949, -0.040200, 0.062500, 0.164367, 0.187500
0.350000, 0.095069, 0.008296, -0.043387, 0.062500, 0.173158, 0.187500
0.355000, 0.104585, 0.011370, -0.046608, 0.062500, 0.181717, 0.250000
0.360000, 0.114905, 0.015324, -0.049791, 0.062500, 0.189934, 0.250000
0.365000, 0.125957, 0.020325, -0.052816, 0.062500, 0.197711, 0.250000
0.370000, 0.137591, 0.026550, -0.055520, 0.125000, 0.204969, 0.250000
0.375000, 0.149591, 0.034182, -0.057704, 0.125000, 0.211646, 0.250000
0.380000, 0.161696, 0.043406, -0.059145, 0.187500, 0.217703, 0.250000
0.385000, 0.173621, 0.054404, -0.059608, 0.187500, 0.223122, 0.250000
0.390000, 0.185091, 0.067348, -0.058871, 0.250000, 0.227905, 0.250000
0.395000, 0.195858, 0.082395, -0.056731, 0.250000, 0.232072, 0.250000
0.400000, 0.205726, 0.099677, -0.053024, 0.250000, 0.235659, 0.250000
0.405000, 0.214562, 0.119295, -0.047634, 0.250000, 0.238717, 0.250000
0.410000, 0.222304, 0.141303, -0.040501, 0.250000, 0.241307, 0.250000
0.415000, 0.228956, 0.165704, -0.031626, 0.250000, 0.243499, 0.250000
0.420000, 0.234585, 0.192438, -0.021073, 0.250000, 0.245373, 0.250000
0.425000, 0.239307, 0.221373, -0.008967, 0.250000, 0.247011, 0.250000
