DISTRICT,VPI,TWO-PARTY
CD 1,0.796651,213028
CD 2,0.806962,197613
CD 3,0.547134,156363
CD 4,0.768264,90913
CD 5,0.619842,169086
CD 6,0.407874,205560
CD 7,0.855598,179359
CD 8,0.505041,130908
CD 9,0.610428,197415
CD 10,0.544615,167039
CD 11,0.543875,149444
CD 12,0.562031,184762
CD 13,0.501837,198514
CD 14,0.426969,178263
CD 15,0.431757,214846
CD 16,0.442315,188765
CD 17,0.565127,186425
CD 18,0.388303,234089
