Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000077, 0.000010, -0.000033
0.255000, 0.000143, 0.000020, -0.000062
0.260000, 0.000260, 0.000039, -0.000111
0.265000, 0.000458, 0.000073, -0.000193
0.270000, 0.000782, 0.000133, -0.000324
0.275000, 0.001296, 0.000238, -0.000529
0.280000, 0.002084, 0.000412, -0.000836
0.285000, 0.003255, 0.000695, -0.001280
0.290000, 0.004941, 0.001142, -0.001899
0.295000, 0.007296, 0.001829, -0.002733
0.300000, 0.010484, 0.002854, -0.003815
0.305000, 0.014675, 0.004342, -0.005167
0.310000, 0.020023, 0.006442, -0.006790
0.315000, 0.026655, 0.009328, -0.008663
0.320000, 0.034649, 0.013189, -0.010730
0.325000, 0.044023, 0.018217, -0.012903
0.330000, 0.054725, 0.024597, -0.015064
0.335000, 0.066624, 0.032488, -0.017068
0.340000, 0.079517, 0.042006, -0.018756
0.345000, 0.093140, 0.053206, -0.019967
0.350000, 0.107185, 0.066076, -0.020554
0.355000, 0.121320, 0.080523, -0.020398
0.360000, 0.135217, 0.096381, -0.019418
0.365000, 0.148574, 0.113418, -0.017578
0.370000, 0.161139, 0.131352, -0.014894
0.375000, 0.172725, 0.149875, -0.011425
0.380000, 0.183222, 0.168677, -0.007273
0.385000, 0.192600, 0.187471, -0.002564
0.390000, 0.200904, 0.206017, +0.002556
0.395000, 0.208251, 0.224136, +0.007942
0.400000, 0.214810, 0.241721, +0.013456
0.405000, 0.220789, 0.258740, +0.018975
0.410000, 0.226419, 0.275227, +0.024404
0.415000, 0.231938, 0.291274, +0.029668
0.420000, 0.237578, 0.307011, +0.034717
0.425000, 0.243551, 0.322590, +0.039519
0.430000, 0.250048, 0.338165, +0.044058
0.435000, 0.257228, 0.352808, +0.047790
0.440000, 0.265217, 0.366004, +0.050394
0.445000, 0.274111, 0.379908, +0.052898
0.450000, 0.283973, 0.394527, +0.055277
0.455000, 0.294836, 0.409846, +0.057505
0.460000, 0.306706, 0.425834, +0.059564
0.465000, 0.319568, 0.442437, +0.061435
0.470000, 0.333380, 0.459583, +0.063101
0.475000, 0.348088, 0.477182, +0.064547
0.480000, 0.363617, 0.495129, +0.065756
0.485000, 0.379880, 0.513308, +0.066714
0.490000, 0.396778, 0.531594, +0.067408
0.495000, 0.414201, 0.549858, +0.067829
0.500000, 0.432030, 0.567970, +0.067970
0.505000, 0.450142, 0.585799, +0.067829
0.510000, 0.468406, 0.603222, +0.067408
0.515000, 0.486692, 0.620120, +0.066714
0.520000, 0.504871, 0.636383, +0.065756
0.525000, 0.522818, 0.651912, +0.064547
0.530000, 0.540417, 0.666620, +0.063101
0.535000, 0.557563, 0.680432, +0.061435
0.540000, 0.574166, 0.693294, +0.059564
0.545000, 0.590154, 0.705164, +0.057505
0.550000, 0.605473, 0.716027, +0.055277
0.555000, 0.620092, 0.725889, +0.052898
0.560000, 0.633996, 0.734783, +0.050394
0.565000, 0.647192, 0.742772, +0.047790
0.570000, 0.661835, 0.749952, +0.044058
0.575000, 0.677410, 0.756449, +0.039519
0.580000, 0.692989, 0.762422, +0.034717
0.585000, 0.708726, 0.768062, +0.029668
0.590000, 0.724773, 0.773581, +0.024404
0.595000, 0.741260, 0.779211, +0.018975
0.600000, 0.758279, 0.785190, +0.013456
0.605000, 0.775864, 0.791749, +0.007942
0.610000, 0.793983, 0.799096, +0.002556
0.615000, 0.812529, 0.807400, -0.002564
0.620000, 0.831323, 0.816778, -0.007273
0.625000, 0.850125, 0.827275, -0.011425
0.630000, 0.868648, 0.838861, -0.014894
0.635000, 0.886582, 0.851426, -0.017578
0.640000, 0.903619, 0.864783, -0.019418
0.645000, 0.919477, 0.878680, -0.020398
0.650000, 0.933924, 0.892815, -0.020554
0.655000, 0.946794, 0.906860, -0.019967
0.660000, 0.957994, 0.920483, -0.018756
0.665000, 0.967512, 0.933376, -0.017068
0.670000, 0.975403, 0.945275, -0.015064
0.675000, 0.981783, 0.955977, -0.012903
0.680000, 0.986811, 0.965351, -0.010730
0.685000, 0.990672, 0.973345, -0.008663
0.690000, 0.993558, 0.979977, -0.006790
0.695000, 0.995658, 0.985325, -0.005167
0.700000, 0.997146, 0.989516, -0.003815
0.705000, 0.998171, 0.992704, -0.002733
0.710000, 0.998858, 0.995059, -0.001899
0.715000, 0.999305, 0.996745, -0.001280
0.720000, 0.999588, 0.997916, -0.000836
0.725000, 0.999762, 0.998704, -0.000529
0.730000, 0.999867, 0.999218, -0.000324
0.735000, 0.999927, 0.999542, -0.000193
0.740000, 0.999961, 0.999740, -0.000111
0.745000, 0.999980, 0.999857, -0.000062
0.750000, 0.999990, 0.999923, -0.000033
