DISTRICT,VPI,TWO-PARTY
CD 1,0.719655,331085
CD 2,0.622185,409947
CD 3,0.492672,337464
CD 4,0.426647,324880
CD 5,0.403154,315641
CD 6,0.544183,321596
CD 7,0.584918,320862
