Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000403, 0.000000, -0.000202
0.255000, 0.000696, 0.000000, -0.000348
0.260000, 0.001158, 0.000000, -0.000579
0.265000, 0.001860, 0.000001, -0.000929
0.270000, 0.002884, 0.000001, -0.001441
0.275000, 0.004322, 0.000003, -0.002160
0.280000, 0.006264, 0.000005, -0.003130
0.285000, 0.008786, 0.000009, -0.004388
0.290000, 0.011940, 0.000017, -0.005961
0.295000, 0.015740, 0.000030, -0.007855
0.300000, 0.020159, 0.000054, -0.010053
0.305000, 0.025126, 0.000093, -0.012517
0.310000, 0.030540, 0.000157, -0.015191
0.315000, 0.036285, 0.000260, -0.018013
0.320000, 0.042255, 0.000422, -0.020916
0.325000, 0.048377, 0.000673, -0.023852
0.330000, 0.054625, 0.001051, -0.026787
0.335000, 0.061038, 0.001610, -0.029714
0.340000, 0.067708, 0.002420, -0.032644
0.345000, 0.074771, 0.003571, -0.035600
0.350000, 0.082383, 0.005176, -0.038604
0.355000, 0.090691, 0.007369, -0.041661
0.360000, 0.099804, 0.010310, -0.044747
0.365000, 0.109768, 0.014183, -0.047793
0.370000, 0.120558, 0.019192, -0.050683
0.375000, 0.132064, 0.025556, -0.053254
0.380000, 0.144107, 0.033503, -0.055302
0.385000, 0.156449, 0.043261, -0.056594
0.390000, 0.168819, 0.055045, -0.056887
0.395000, 0.180944, 0.069046, -0.055949
0.400000, 0.192569, 0.085420, -0.053574
0.405000, 0.203485, 0.104270, -0.049607
0.410000, 0.213547, 0.125639, -0.043954
0.415000, 0.222682, 0.149497, -0.036593
0.420000, 0.230891, 0.175737, -0.027577
0.425000, 0.238242, 0.204171, -0.017035
0.430000, 0.244861, 0.234530, -0.005165
0.435000, 0.250913, 0.266474, +0.007780
0.440000, 0.256591, 0.299599, +0.021504
0.445000, 0.262097, 0.333458, +0.035680
0.450000, 0.267633, 0.367576, +0.049972
0.455000, 0.273387, 0.401474, +0.064044
0.460000, 0.279533, 0.434688, +0.077577
0.465000, 0.286225, 0.466790, +0.090283
0.470000, 0.293595, 0.497407, +0.101906
0.475000, 0.301759, 0.526234, +0.112237
0.480000, 0.310818, 0.553039, +0.121111
0.485000, 0.320855, 0.577672, +0.128409
0.490000, 0.332058, 0.600060, +0.134001
0.495000, 0.345984, 0.620200, +0.137108
0.500000, 0.361851, 0.638149, +0.138149
0.505000, 0.379800, 0.654016, +0.137108
0.510000, 0.399940, 0.667942, +0.134001
0.515000, 0.422328, 0.679145, +0.128409
0.520000, 0.446961, 0.689182, +0.121111
0.525000, 0.473766, 0.698241, +0.112237
0.530000, 0.502593, 0.706405, +0.101906
0.535000, 0.533210, 0.713775, +0.090283
0.540000, 0.565312, 0.720467, +0.077577
0.545000, 0.598526, 0.726613, +0.064044
0.550000, 0.632424, 0.732367, +0.049972
0.555000, 0.666542, 0.737903, +0.035680
0.560000, 0.700401, 0.743409, +0.021504
0.565000, 0.733526, 0.749087, +0.007780
0.570000, 0.765470, 0.755139, -0.005165
0.575000, 0.795829, 0.761758, -0.017035
0.580000, 0.824263, 0.769109, -0.027577
0.585000, 0.850503, 0.777318, -0.036593
0.590000, 0.874361, 0.786453, -0.043954
0.595000, 0.895730, 0.796515, -0.049607
0.600000, 0.914580, 0.807431, -0.053574
0.605000, 0.930954, 0.819056, -0.055949
0.610000, 0.944955, 0.831181, -0.056887
0.615000, 0.956739, 0.843551, -0.056594
0.620000, 0.966497, 0.855893, -0.055302
0.625000, 0.974444, 0.867936, -0.053254
0.630000, 0.980808, 0.879442, -0.050683
0.635000, 0.985817, 0.890232, -0.047793
0.640000, 0.989690, 0.900196, -0.044747
0.645000, 0.992631, 0.909309, -0.041661
0.650000, 0.994824, 0.917617, -0.038604
0.655000, 0.996429, 0.925229, -0.035600
0.660000, 0.997580, 0.932292, -0.032644
0.665000, 0.998390, 0.938962, -0.029714
0.670000, 0.998949, 0.945375, -0.026787
0.675000, 0.999327, 0.951623, -0.023852
0.680000, 0.999578, 0.957745, -0.020916
0.685000, 0.999740, 0.963715, -0.018013
0.690000, 0.999843, 0.969460, -0.015191
0.695000, 0.999907, 0.974874, -0.012517
0.700000, 0.999946, 0.979841, -0.010053
0.705000, 0.999970, 0.984260, -0.007855
0.710000, 0.999983, 0.988060, -0.005961
0.715000, 0.999991, 0.991214, -0.004388
0.720000, 0.999995, 0.993736, -0.003130
0.725000, 0.999997, 0.995678, -0.002160
0.730000, 0.999999, 0.997116, -0.001441
0.735000, 0.999999, 0.998140, -0.000929
0.740000, 1.000000, 0.998842, -0.000579
0.745000, 1.000000, 0.999304, -0.000348
0.750000, 1.000000, 0.999597, -0.000202
