Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000000, 0.000000, -0.000000
0.255000, 0.000000, 0.000000, -0.000000
0.260000, 0.000001, 0.000000, -0.000000
0.265000, 0.000001, 0.000000, -0.000001
0.270000, 0.000003, 0.000000, -0.000001
0.275000, 0.000005, 0.000000, -0.000002
0.280000, 0.000009, 0.000001, -0.000004
0.285000, 0.000017, 0.000002, -0.000008
0.290000, 0.000031, 0.000003, -0.000014
0.295000, 0.000055, 0.000006, -0.000025
0.300000, 0.000095, 0.000010, -0.000043
0.305000, 0.000161, 0.000018, -0.000071
0.310000, 0.000265, 0.000030, -0.000117
0.315000, 0.000426, 0.000048, -0.000189
0.320000, 0.000671, 0.000076, -0.000297
0.325000, 0.001033, 0.000119, -0.000457
0.330000, 0.001557, 0.000182, -0.000687
0.335000, 0.002295, 0.000277, -0.001009
0.340000, 0.003312, 0.000416, -0.001448
0.345000, 0.004681, 0.000617, -0.002032
0.350000, 0.006478, 0.000903, -0.002787
0.355000, 0.008784, 0.001308, -0.003738
0.360000, 0.011674, 0.001870, -0.004902
0.365000, 0.015216, 0.002643, -0.006286
0.370000, 0.019459, 0.003692, -0.007884
0.375000, 0.024434, 0.005097, -0.009669
0.380000, 0.030145, 0.006957, -0.011594
0.385000, 0.036573, 0.009386, -0.013593
0.390000, 0.043676, 0.012522, -0.015577
0.395000, 0.051397, 0.016519, -0.017439
0.400000, 0.059674, 0.021552, -0.019061
0.405000, 0.068453, 0.027812, -0.020321
0.410000, 0.077700, 0.035501, -0.021100
0.415000, 0.087415, 0.044833, -0.021291
0.420000, 0.097639, 0.056022, -0.020809
0.425000, 0.108465, 0.069272, -0.019596
0.430000, 0.120039, 0.084777, -0.017631
0.435000, 0.132551, 0.102700, -0.014925
0.440000, 0.146231, 0.123168, -0.011531
0.445000, 0.161334, 0.146263, -0.007536
0.450000, 0.178122, 0.172006, -0.003058
0.455000, 0.196846, 0.200357, +0.001755
0.460000, 0.217728, 0.231202, +0.006737
0.465000, 0.240938, 0.264358, +0.011710
0.470000, 0.266589, 0.299566, +0.016489
0.475000, 0.294712, 0.336500, +0.020894
0.480000, 0.325260, 0.374776, +0.024758
0.485000, 0.358097, 0.413960, +0.027932
0.490000, 0.393004, 0.453587, +0.030292
0.495000, 0.429682, 0.493173, +0.031746
0.500000, 0.467763, 0.532237, +0.032237
0.505000, 0.506827, 0.570318, +0.031746
0.510000, 0.546413, 0.606996, +0.030292
0.515000, 0.586040, 0.641903, +0.027932
0.520000, 0.625224, 0.674740, +0.024758
0.525000, 0.663500, 0.705288, +0.020894
0.530000, 0.700434, 0.733411, +0.016489
0.535000, 0.735642, 0.759062, +0.011710
0.540000, 0.768798, 0.782272, +0.006737
0.545000, 0.799643, 0.803154, +0.001755
0.550000, 0.827994, 0.821878, -0.003058
0.555000, 0.853737, 0.838666, -0.007536
0.560000, 0.876832, 0.853769, -0.011531
0.565000, 0.897300, 0.867449, -0.014925
0.570000, 0.915223, 0.879961, -0.017631
0.575000, 0.930728, 0.891535, -0.019596
0.580000, 0.943978, 0.902361, -0.020809
0.585000, 0.955167, 0.912585, -0.021291
0.590000, 0.964499, 0.922300, -0.021100
0.595000, 0.972188, 0.931547, -0.020321
0.600000, 0.978448, 0.940326, -0.019061
0.605000, 0.983481, 0.948603, -0.017439
0.610000, 0.987478, 0.956324, -0.015577
0.615000, 0.990614, 0.963427, -0.013593
0.620000, 0.993043, 0.969855, -0.011594
0.625000, 0.994903, 0.975566, -0.009669
0.630000, 0.996308, 0.980541, -0.007884
0.635000, 0.997357, 0.984784, -0.006286
0.640000, 0.998130, 0.988326, -0.004902
0.645000, 0.998692, 0.991216, -0.003738
0.650000, 0.999097, 0.993522, -0.002787
0.655000, 0.999383, 0.995319, -0.002032
0.660000, 0.999584, 0.996688, -0.001448
0.665000, 0.999723, 0.997705, -0.001009
0.670000, 0.999818, 0.998443, -0.000687
0.675000, 0.999881, 0.998967, -0.000457
0.680000, 0.999924, 0.999329, -0.000297
0.685000, 0.999952, 0.999574, -0.000189
0.690000, 0.999970, 0.999735, -0.000117
0.695000, 0.999982, 0.999839, -0.000071
0.700000, 0.999990, 0.999905, -0.000043
0.705000, 0.999994, 0.999945, -0.000025
0.710000, 0.999997, 0.999969, -0.000014
0.715000, 0.999998, 0.999983, -0.000008
0.720000, 0.999999, 0.999991, -0.000004
0.725000, 1.000000, 0.999995, -0.000002
0.730000, 1.000000, 0.999997, -0.000001
0.735000, 1.000000, 0.999999, -0.000001
0.740000, 1.000000, 0.999999, -0.000000
0.745000, 1.000000, 1.000000, -0.000000
0.750000, 1.000000, 1.000000, -0.000000
