DISTRICT,VPI,TWO-PARTY
CD 1,0.692481,226119
CD 2,0.684110,237791
CD 3,0.651730,221997
CD 4,0.689516,256182
CD 5,0.726889,254242
CD 6,0.655632,272123
CD 7,0.866558,172306
CD 8,0.679055,248531
CD 9,0.655209,272979
