DISTRICT,VPI,TWO-PARTY
CD 1,0.716216,343881
CD 2,0.426014,319238
CD 3,0.420589,315669
CD 4,0.718545,347103
CD 5,0.402577,349312
CD 6,0.415879,369475
CD 7,0.402886,339277
CD 8,0.412669,304062
CD 9,0.437143,355289
CD 10,0.412898,339994
CD 11,0.383201,330367
CD 12,0.794254,307116
CD 13,0.448973,396839
