DISTRICT,VPI,TWO-PARTY
CD 1,0.571739,332199
CD 2,0.514465,339477
CD 3,0.491820,332217
CD 4,0.496509,369538
CD 5,0.587800,361317
CD 6,0.463757,386935
CD 7,0.786371,281516
CD 8,0.500977,368873
CD 9,0.488847,382322
