Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000000, 0.000183, +0.000091
0.255000, 0.000000, 0.000334, +0.000167
0.260000, 0.000000, 0.000591, +0.000296
0.265000, 0.000000, 0.001012, +0.000506
0.270000, 0.000001, 0.001677, +0.000838
0.275000, 0.000002, 0.002689, +0.001344
0.280000, 0.000004, 0.004176, +0.002086
0.285000, 0.000007, 0.006281, +0.003137
0.290000, 0.000014, 0.009158, +0.004572
0.295000, 0.000025, 0.012950, +0.006463
0.300000, 0.000044, 0.017770, +0.008863
0.305000, 0.000077, 0.023680, +0.011801
0.310000, 0.000132, 0.030672, +0.015270
0.315000, 0.000221, 0.038651, +0.019215
0.320000, 0.000363, 0.047440, +0.023539
0.325000, 0.000583, 0.056786, +0.028101
0.330000, 0.000918, 0.066383, +0.032733
0.335000, 0.001418, 0.075912, +0.037247
0.340000, 0.002147, 0.085071, +0.041462
0.345000, 0.003187, 0.093613, +0.045213
0.350000, 0.004641, 0.101374, +0.048367
0.355000, 0.006628, 0.108286, +0.050829
0.360000, 0.009291, 0.114375, +0.052542
0.365000, 0.012782, 0.119756, +0.053487
0.370000, 0.017268, 0.122623, +0.052677
0.375000, 0.022916, 0.125587, +0.051335
0.380000, 0.029886, 0.128720, +0.049417
0.385000, 0.038321, 0.132087, +0.046883
0.390000, 0.048334, 0.135756, +0.043711
0.395000, 0.060005, 0.139800, +0.039898
0.400000, 0.073367, 0.144291, +0.035462
0.405000, 0.088408, 0.149309, +0.030450
0.410000, 0.105072, 0.154933, +0.024930
0.415000, 0.123262, 0.161248, +0.018993
0.420000, 0.142853, 0.168341, +0.012744
0.425000, 0.163700, 0.176303, +0.006302
0.430000, 0.185654, 0.185229, -0.000212
0.435000, 0.208571, 0.195214, -0.006679
0.440000, 0.232326, 0.206351, -0.012987
0.445000, 0.256813, 0.218734, -0.019039
0.450000, 0.281950, 0.232446, -0.024752
0.455000, 0.307672, 0.247558, -0.030057
0.460000, 0.333930, 0.264125, -0.034902
0.465000, 0.360672, 0.282179, -0.039247
0.470000, 0.387843, 0.301721, -0.043061
0.475000, 0.415366, 0.322724, -0.046321
0.480000, 0.443142, 0.345120, -0.049011
0.485000, 0.471045, 0.368811, -0.051117
0.490000, 0.498918, 0.393661, -0.052629
0.495000, 0.526583, 0.419505, -0.053539
0.500000, 0.553843, 0.446157, -0.053843
0.505000, 0.580495, 0.473417, -0.053539
0.510000, 0.606339, 0.501082, -0.052629
0.515000, 0.631189, 0.528955, -0.051117
0.520000, 0.654880, 0.556858, -0.049011
0.525000, 0.677276, 0.584634, -0.046321
0.530000, 0.698279, 0.612157, -0.043061
0.535000, 0.717821, 0.639328, -0.039247
0.540000, 0.735875, 0.666070, -0.034902
0.545000, 0.752442, 0.692328, -0.030057
0.550000, 0.767554, 0.718050, -0.024752
0.555000, 0.781266, 0.743187, -0.019039
0.560000, 0.793649, 0.767674, -0.012987
0.565000, 0.804786, 0.791429, -0.006679
0.570000, 0.814771, 0.814346, -0.000212
0.575000, 0.823697, 0.836300, +0.006302
0.580000, 0.831659, 0.857147, +0.012744
0.585000, 0.838752, 0.876738, +0.018993
0.590000, 0.845067, 0.894928, +0.024930
0.595000, 0.850691, 0.911592, +0.030450
0.600000, 0.855709, 0.926633, +0.035462
0.605000, 0.860200, 0.939995, +0.039898
0.610000, 0.864244, 0.951666, +0.043711
0.615000, 0.867913, 0.961679, +0.046883
0.620000, 0.871280, 0.970114, +0.049417
0.625000, 0.874413, 0.977084, +0.051335
0.630000, 0.877377, 0.982732, +0.052677
0.635000, 0.880244, 0.987218, +0.053487
0.640000, 0.885625, 0.990709, +0.052542
0.645000, 0.891714, 0.993372, +0.050829
0.650000, 0.898626, 0.995359, +0.048367
0.655000, 0.906387, 0.996813, +0.045213
0.660000, 0.914929, 0.997853, +0.041462
0.665000, 0.924088, 0.998582, +0.037247
0.670000, 0.933617, 0.999082, +0.032733
0.675000, 0.943214, 0.999417, +0.028101
0.680000, 0.952560, 0.999637, +0.023539
0.685000, 0.961349, 0.999779, +0.019215
0.690000, 0.969328, 0.999868, +0.015270
0.695000, 0.976320, 0.999923, +0.011801
0.700000, 0.982230, 0.999956, +0.008863
0.705000, 0.987050, 0.999975, +0.006463
0.710000, 0.990842, 0.999986, +0.004572
0.715000, 0.993719, 0.999993, +0.003137
0.720000, 0.995824, 0.999996, +0.002086
0.725000, 0.997311, 0.999998, +0.001344
0.730000, 0.998323, 0.999999, +0.000838
0.735000, 0.998988, 1.000000, +0.000506
0.740000, 0.999409, 1.000000, +0.000296
0.745000, 0.999666, 1.000000, +0.000167
0.750000, 0.999817, 1.000000, +0.000091
