DISTRICT,VPI,TWO-PARTY
CD 1,0.614549,186116
CD 2,0.527930,256681
CD 3,0.455951,219194
CD 4,0.351769,200061
CD 5,0.279651,196221
CD 6,0.430035,185599
CD 7,0.491265,196624
