Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.019583, 0.000005, -0.009789
0.255000, 0.026596, 0.000010, -0.013293
0.260000, 0.034825, 0.000019, -0.017403
0.265000, 0.044084, 0.000037, -0.022023
0.270000, 0.054117, 0.000068, -0.027025
0.275000, 0.064645, 0.000122, -0.032262
0.280000, 0.075415, 0.000213, -0.037601
0.285000, 0.086246, 0.000362, -0.042942
0.290000, 0.097051, 0.000598, -0.048226
0.295000, 0.107839, 0.000965, -0.053437
0.300000, 0.118693, 0.001517, -0.058588
0.305000, 0.129731, 0.002325, -0.063703
0.310000, 0.141070, 0.003477, -0.068796
0.315000, 0.152789, 0.005076, -0.073856
0.320000, 0.164906, 0.007237, -0.078834
0.325000, 0.177367, 0.010084, -0.083642
0.330000, 0.190054, 0.013741, -0.088157
0.335000, 0.202792, 0.018325, -0.092233
0.340000, 0.215373, 0.023937, -0.095718
0.345000, 0.227579, 0.030653, -0.098463
0.350000, 0.239200, 0.038517, -0.100342
0.355000, 0.250056, 0.047537, -0.101260
0.360000, 0.260008, 0.057684, -0.101162
0.365000, 0.268964, 0.068895, -0.100034
0.370000, 0.276887, 0.081084, -0.097902
0.375000, 0.283790, 0.094143, -0.094823
0.380000, 0.289729, 0.107961, -0.090884
0.385000, 0.294800, 0.122429, -0.086185
0.390000, 0.299120, 0.137454, -0.080833
0.395000, 0.302824, 0.152965, -0.074929
0.400000, 0.306053, 0.168920, -0.068566
0.405000, 0.308941, 0.185304, -0.061819
0.410000, 0.311615, 0.202131, -0.054742
0.415000, 0.314184, 0.219434, -0.047375
0.420000, 0.316735, 0.237264, -0.039735
0.425000, 0.318890, 0.255675, -0.031608
0.430000, 0.321302, 0.274712, -0.023295
0.435000, 0.324036, 0.294408, -0.014814
0.440000, 0.327166, 0.314765, -0.006201
0.445000, 0.330781, 0.335752, +0.002485
0.450000, 0.334981, 0.357300, +0.011160
0.455000, 0.339876, 0.379298, +0.019711
0.460000, 0.345586, 0.401596, +0.028005
0.465000, 0.352237, 0.424010, +0.035887
0.470000, 0.359952, 0.446333, +0.043190
0.475000, 0.368850, 0.468338, +0.049744
0.480000, 0.379038, 0.489796, +0.055379
0.485000, 0.390601, 0.510485, +0.059942
0.490000, 0.403596, 0.530202, +0.063303
0.495000, 0.418050, 0.548772, +0.065361
0.500000, 0.433946, 0.566054, +0.066054
0.505000, 0.451228, 0.581950, +0.065361
0.510000, 0.469798, 0.596404, +0.063303
0.515000, 0.489515, 0.609399, +0.059942
0.520000, 0.510204, 0.620962, +0.055379
0.525000, 0.531662, 0.631150, +0.049744
0.530000, 0.553667, 0.640048, +0.043190
0.535000, 0.575990, 0.647763, +0.035887
0.540000, 0.598404, 0.654414, +0.028005
0.545000, 0.620702, 0.660124, +0.019711
0.550000, 0.642700, 0.665019, +0.011160
0.555000, 0.664248, 0.669219, +0.002485
0.560000, 0.685235, 0.672834, -0.006201
0.565000, 0.705592, 0.675964, -0.014814
0.570000, 0.725288, 0.678698, -0.023295
0.575000, 0.744325, 0.681110, -0.031608
0.580000, 0.762736, 0.683265, -0.039735
0.585000, 0.780566, 0.685816, -0.047375
0.590000, 0.797869, 0.688385, -0.054742
0.595000, 0.814696, 0.691059, -0.061819
0.600000, 0.831080, 0.693947, -0.068566
0.605000, 0.847035, 0.697176, -0.074929
0.610000, 0.862546, 0.700880, -0.080833
0.615000, 0.877571, 0.705200, -0.086185
0.620000, 0.892039, 0.710271, -0.090884
0.625000, 0.905857, 0.716210, -0.094823
0.630000, 0.918916, 0.723113, -0.097902
0.635000, 0.931105, 0.731036, -0.100034
0.640000, 0.942316, 0.739992, -0.101162
0.645000, 0.952463, 0.749944, -0.101260
0.650000, 0.961483, 0.760800, -0.100342
0.655000, 0.969347, 0.772421, -0.098463
0.660000, 0.976063, 0.784627, -0.095718
0.665000, 0.981675, 0.797208, -0.092233
0.670000, 0.986259, 0.809946, -0.088157
0.675000, 0.989916, 0.822633, -0.083642
0.680000, 0.992763, 0.835094, -0.078834
0.685000, 0.994924, 0.847211, -0.073856
0.690000, 0.996523, 0.858930, -0.068796
0.695000, 0.997675, 0.870269, -0.063703
0.700000, 0.998483, 0.881307, -0.058588
0.705000, 0.999035, 0.892161, -0.053437
0.710000, 0.999402, 0.902949, -0.048226
0.715000, 0.999638, 0.913754, -0.042942
0.720000, 0.999787, 0.924585, -0.037601
0.725000, 0.999878, 0.935355, -0.032262
0.730000, 0.999932, 0.945883, -0.027025
0.735000, 0.999963, 0.955916, -0.022023
0.740000, 0.999981, 0.965175, -0.017403
0.745000, 0.999990, 0.973404, -0.013293
0.750000, 0.999995, 0.980417, -0.009789
