DISTRICT,VPI,TWO-PARTY
CD 1,0.578918,200990
CD 2,0.524533,227527
CD 3,0.478539,220169
CD 4,0.504045,253117
CD 5,0.580639,245869
CD 6,0.452843,262935
CD 7,0.789041,168632
CD 8,0.501264,238432
CD 9,0.498056,259481
