DISTRICT,VPI,TWO-PARTY
CD 1,0.290518,265316
CD 2,0.350493,289886
CD 3,0.378244,281723
CD 4,0.364009,268243
CD 5,0.582001,292422
CD 6,0.340210,285330
CD 7,0.368161,282170
CD 8,0.352579,313660
CD 9,0.774035,287863
