Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.015523, 0.000000, -0.007762
0.255000, 0.021866, 0.000000, -0.010933
0.260000, 0.029570, 0.000000, -0.014785
0.265000, 0.038457, 0.000001, -0.019228
0.270000, 0.048196, 0.000002, -0.024097
0.275000, 0.058338, 0.000004, -0.029167
0.280000, 0.068380, 0.000007, -0.034187
0.285000, 0.077851, 0.000013, -0.038919
0.290000, 0.086379, 0.000023, -0.043178
0.295000, 0.093749, 0.000042, -0.046854
0.300000, 0.099919, 0.000074, -0.049923
0.305000, 0.105006, 0.000127, -0.052440
0.310000, 0.109251, 0.000215, -0.054518
0.315000, 0.112962, 0.000354, -0.056304
0.320000, 0.116470, 0.000574, -0.057948
0.325000, 0.120082, 0.000910, -0.059586
0.330000, 0.124054, 0.001416, -0.061319
0.335000, 0.128575, 0.002160, -0.063207
0.340000, 0.133753, 0.003233, -0.065260
0.345000, 0.139620, 0.004748, -0.067436
0.350000, 0.146134, 0.006846, -0.069644
0.355000, 0.153184, 0.009694, -0.071745
0.360000, 0.160607, 0.013489, -0.073559
0.365000, 0.168202, 0.018453, -0.074875
0.370000, 0.175751, 0.024826, -0.075463
0.375000, 0.183038, 0.032865, -0.075086
0.380000, 0.189868, 0.042834, -0.073517
0.385000, 0.196087, 0.054987, -0.070550
0.390000, 0.201584, 0.069562, -0.066011
0.395000, 0.206305, 0.086763, -0.059771
0.400000, 0.210245, 0.106747, -0.051749
0.405000, 0.213442, 0.129608, -0.041917
0.410000, 0.215967, 0.155365, -0.030301
0.415000, 0.217914, 0.183950, -0.016982
0.420000, 0.219385, 0.215203, -0.002091
0.425000, 0.220387, 0.248865, +0.014239
0.430000, 0.220980, 0.284582, +0.031801
0.435000, 0.221584, 0.321912, +0.050164
0.440000, 0.222251, 0.360340, +0.069045
0.445000, 0.223043, 0.399295, +0.088126
0.450000, 0.224042, 0.438174, +0.107066
0.455000, 0.225349, 0.476373, +0.125512
0.460000, 0.227089, 0.513310, +0.143111
0.465000, 0.229415, 0.548456, +0.159521
0.470000, 0.232511, 0.581359, +0.174424
0.475000, 0.236591, 0.611660, +0.187535
0.480000, 0.241898, 0.639106, +0.198604
0.485000, 0.248701, 0.663554, +0.207427
0.490000, 0.257286, 0.684971, +0.213843
0.495000, 0.267943, 0.703419, +0.217738
0.500000, 0.280956, 0.719044, +0.219044
0.505000, 0.296581, 0.732057, +0.217738
0.510000, 0.315029, 0.742714, +0.213843
0.515000, 0.336446, 0.751299, +0.207427
0.520000, 0.360894, 0.758102, +0.198604
0.525000, 0.388340, 0.763409, +0.187535
0.530000, 0.418641, 0.767489, +0.174424
0.535000, 0.451544, 0.770585, +0.159521
0.540000, 0.486690, 0.772911, +0.143111
0.545000, 0.523627, 0.774651, +0.125512
0.550000, 0.561826, 0.775958, +0.107066
0.555000, 0.600705, 0.776957, +0.088126
0.560000, 0.639660, 0.777749, +0.069045
0.565000, 0.678088, 0.778416, +0.050164
0.570000, 0.715418, 0.779020, +0.031801
0.575000, 0.751135, 0.779613, +0.014239
0.580000, 0.784797, 0.780615, -0.002091
0.585000, 0.816050, 0.782086, -0.016982
0.590000, 0.844635, 0.784033, -0.030301
0.595000, 0.870392, 0.786558, -0.041917
0.600000, 0.893253, 0.789755, -0.051749
0.605000, 0.913237, 0.793695, -0.059771
0.610000, 0.930438, 0.798416, -0.066011
0.615000, 0.945013, 0.803913, -0.070550
0.620000, 0.957166, 0.810132, -0.073517
0.625000, 0.967135, 0.816962, -0.075086
0.630000, 0.975174, 0.824249, -0.075463
0.635000, 0.981547, 0.831798, -0.074875
0.640000, 0.986511, 0.839393, -0.073559
0.645000, 0.990306, 0.846816, -0.071745
0.650000, 0.993154, 0.853866, -0.069644
0.655000, 0.995252, 0.860380, -0.067436
0.660000, 0.996767, 0.866247, -0.065260
0.665000, 0.997840, 0.871425, -0.063207
0.670000, 0.998584, 0.875946, -0.061319
0.675000, 0.999090, 0.879918, -0.059586
0.680000, 0.999426, 0.883530, -0.057948
0.685000, 0.999646, 0.887038, -0.056304
0.690000, 0.999785, 0.890749, -0.054518
0.695000, 0.999873, 0.894994, -0.052440
0.700000, 0.999926, 0.900081, -0.049923
0.705000, 0.999958, 0.906251, -0.046854
0.710000, 0.999977, 0.913621, -0.043178
0.715000, 0.999987, 0.922149, -0.038919
0.720000, 0.999993, 0.931620, -0.034187
0.725000, 0.999996, 0.941662, -0.029167
0.730000, 0.999998, 0.951804, -0.024097
0.735000, 0.999999, 0.961543, -0.019228
0.740000, 1.000000, 0.970430, -0.014785
0.745000, 1.000000, 0.978134, -0.010933
0.750000, 1.000000, 0.984477, -0.007762
