Vf, D-Sf, R-Sf, B_GSf
0.250000, 0.000112, 0.000000, -0.000056
0.255000, 0.000209, 0.000000, -0.000104
0.260000, 0.000377, 0.000000, -0.000189
0.265000, 0.000661, 0.000000, -0.000330
0.270000, 0.001122, 0.000000, -0.000561
0.275000, 0.001844, 0.000000, -0.000922
0.280000, 0.002937, 0.000001, -0.001468
0.285000, 0.004537, 0.000002, -0.002268
0.290000, 0.006797, 0.000004, -0.003397
0.295000, 0.009880, 0.000007, -0.004937
0.300000, 0.013944, 0.000013, -0.006966
0.305000, 0.019115, 0.000023, -0.009546
0.310000, 0.025473, 0.000040, -0.012716
0.315000, 0.033021, 0.000070, -0.016475
0.320000, 0.041676, 0.000120, -0.020778
0.325000, 0.051262, 0.000201, -0.025531
0.330000, 0.061516, 0.000330, -0.030593
0.335000, 0.072110, 0.000532, -0.035789
0.340000, 0.082682, 0.000843, -0.040919
0.345000, 0.092872, 0.001312, -0.045780
0.350000, 0.102359, 0.002006, -0.050177
0.355000, 0.110893, 0.003013, -0.053940
0.360000, 0.118312, 0.004444, -0.056934
0.365000, 0.124546, 0.006443, -0.059051
0.370000, 0.129617, 0.009182, -0.060218
0.375000, 0.133618, 0.012862, -0.060378
0.380000, 0.136692, 0.017717, -0.059488
0.385000, 0.139012, 0.024003, -0.057505
0.390000, 0.140762, 0.031995, -0.054384
0.395000, 0.142118, 0.041969, -0.050074
0.400000, 0.143248, 0.054197, -0.044525
0.405000, 0.144299, 0.068923, -0.037688
0.410000, 0.145409, 0.086348, -0.029530
0.415000, 0.146701, 0.106613, -0.020044
0.420000, 0.148296, 0.129785, -0.009255
0.425000, 0.150313, 0.155844, +0.002766
0.430000, 0.152874, 0.184677, +0.015901
0.435000, 0.156109, 0.216078, +0.029984
0.440000, 0.160151, 0.249752, +0.044800
0.445000, 0.165141, 0.285327, +0.060093
0.450000, 0.171222, 0.322373, +0.075575
0.455000, 0.178533, 0.360414, +0.090941
0.460000, 0.187210, 0.398958, +0.105874
0.465000, 0.197375, 0.437510, +0.120068
0.470000, 0.209130, 0.475595, +0.133232
0.475000, 0.222558, 0.512774, +0.145108
0.480000, 0.238368, 0.548657, +0.155144
0.485000, 0.256875, 0.582909, +0.163017
0.490000, 0.277712, 0.615256, +0.168772
0.495000, 0.300931, 0.645488, +0.172278
0.500000, 0.326544, 0.673456, +0.173456
0.505000, 0.354512, 0.699069, +0.172278
0.510000, 0.384744, 0.722288, +0.168772
0.515000, 0.417091, 0.743125, +0.163017
0.520000, 0.451343, 0.761632, +0.155144
0.525000, 0.487226, 0.777442, +0.145108
0.530000, 0.524405, 0.790870, +0.133232
0.535000, 0.562490, 0.802625, +0.120068
0.540000, 0.601042, 0.812790, +0.105874
0.545000, 0.639586, 0.821467, +0.090941
0.550000, 0.677627, 0.828778, +0.075575
0.555000, 0.714673, 0.834859, +0.060093
0.560000, 0.750248, 0.839849, +0.044800
0.565000, 0.783922, 0.843891, +0.029984
0.570000, 0.815323, 0.847126, +0.015901
0.575000, 0.844156, 0.849687, +0.002766
0.580000, 0.870215, 0.851704, -0.009255
0.585000, 0.893387, 0.853299, -0.020044
0.590000, 0.913652, 0.854591, -0.029530
0.595000, 0.931077, 0.855701, -0.037688
0.600000, 0.945803, 0.856752, -0.044525
0.605000, 0.958031, 0.857882, -0.050074
0.610000, 0.968005, 0.859238, -0.054384
0.615000, 0.975997, 0.860988, -0.057505
0.620000, 0.982283, 0.863308, -0.059488
0.625000, 0.987138, 0.866382, -0.060378
0.630000, 0.990818, 0.870383, -0.060218
0.635000, 0.993557, 0.875454, -0.059051
0.640000, 0.995556, 0.881688, -0.056934
0.645000, 0.996987, 0.889107, -0.053940
0.650000, 0.997994, 0.897641, -0.050177
0.655000, 0.998688, 0.907128, -0.045780
0.660000, 0.999157, 0.917318, -0.040919
0.665000, 0.999468, 0.927890, -0.035789
0.670000, 0.999670, 0.938484, -0.030593
0.675000, 0.999799, 0.948738, -0.025531
0.680000, 0.999880, 0.958324, -0.020778
0.685000, 0.999930, 0.966979, -0.016475
0.690000, 0.999960, 0.974527, -0.012716
0.695000, 0.999977, 0.980885, -0.009546
0.700000, 0.999987, 0.986056, -0.006966
0.705000, 0.999993, 0.990120, -0.004937
0.710000, 0.999996, 0.993203, -0.003397
0.715000, 0.999998, 0.995463, -0.002268
0.720000, 0.999999, 0.997063, -0.001468
0.725000, 1.000000, 0.998156, -0.000922
0.730000, 1.000000, 0.998878, -0.000561
0.735000, 1.000000, 0.999339, -0.000330
0.740000, 1.000000, 0.999623, -0.000189
0.745000, 1.000000, 0.999791, -0.000104
0.750000, 1.000000, 0.999888, -0.000056
