DISTRICT,VPI,TWO-PARTY
CD 1,0.402005,185117
CD 2,0.443231,205353
CD 3,0.423598,177399
CD 4,0.409504,184369
CD 5,0.477152,195536
CD 6,0.713057,191210
CD 7,0.465784,182075
