Vf, D-Sf, R-Sf, B_GSf, D-Sf-Pfptp, D-Sf-Uprob, D-Sf-Ufptp
0.250000, 0.000056, 0.000139, +0.000042, 0.000000, 0.068299, 0.075472
0.255000, 0.000104, 0.000254, +0.000075, 0.000000, 0.073128, 0.094340
0.260000, 0.000188, 0.000452, +0.000132, 0.000000, 0.077905, 0.094340
0.265000, 0.000328, 0.000777, +0.000225, 0.000000, 0.082615, 0.094340
0.270000, 0.000558, 0.001297, +0.000369, 0.000000, 0.087246, 0.094340
0.275000, 0.000919, 0.002097, +0.000589, 0.000000, 0.091798, 0.094340
0.280000, 0.001471, 0.003293, +0.000911, 0.000000, 0.096279, 0.094340
0.285000, 0.002286, 0.005019, +0.001366, 0.000000, 0.100706, 0.113208
0.290000, 0.003454, 0.007436, +0.001991, 0.000000, 0.105103, 0.113208
0.295000, 0.005074, 0.010714, +0.002820, 0.000000, 0.109505, 0.113208
0.300000, 0.007256, 0.015027, +0.003886, 0.000000, 0.113948, 0.113208
0.305000, 0.010106, 0.020534, +0.005214, 0.000000, 0.118479, 0.113208
0.310000, 0.013724, 0.027362, +0.006819, 0.000000, 0.123144, 0.113208
0.315000, 0.018187, 0.035593, +0.008703, 0.000000, 0.127996, 0.113208
0.320000, 0.023545, 0.045244, +0.010849, 0.000000, 0.133086, 0.113208
0.325000, 0.029812, 0.056265, +0.013226, 0.000000, 0.138469, 0.113208
0.330000, 0.036961, 0.068531, +0.015785, 0.018868, 0.144196, 0.132075
0.335000, 0.044934, 0.081853, +0.018459, 0.018868, 0.150320, 0.150943
0.340000, 0.053641, 0.095988, +0.021174, 0.018868, 0.156888, 0.150943
0.345000, 0.062979, 0.110663, +0.023842, 0.056604, 0.163943, 0.150943
0.350000, 0.072841, 0.125590, +0.026374, 0.094340, 0.171524, 0.150943
0.355000, 0.083136, 0.140496, +0.028680, 0.094340, 0.179659, 0.150943
0.360000, 0.093795, 0.155142, +0.030673, 0.094340, 0.188371, 0.169811
0.365000, 0.104788, 0.169338, +0.032275, 0.113208, 0.197669, 0.169811
0.370000, 0.116118, 0.182960, +0.033421, 0.113208, 0.207554, 0.169811
0.375000, 0.127824, 0.195946, +0.034061, 0.113208, 0.218011, 0.169811
0.380000, 0.139971, 0.208302, +0.034166, 0.113208, 0.229015, 0.188679
0.385000, 0.152638, 0.220088, +0.033725, 0.113208, 0.240528, 0.188679
0.390000, 0.165907, 0.231409, +0.032751, 0.150943, 0.252499, 0.226415
